Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,poblacio_total,edat_mitjana,pct_menors,pct_joves_adults,pct_adults,pct_jubilats
2016,8,Nou Barris,51,Verdun,12202,43.95443369939354,0.1556302245533519,0.2153745287657761,0.3352729060809703,0.2272578265858056
2016,8,Nou Barris,52,la Prosperitat,26101,45.31680778514233,0.15202482663499484,0.20229109995785602,0.3280717213899851,0.25696333473813265
2016,8,Nou Barris,53,la Trinitat Nova,7233,42.629337757500345,0.173372044794691,0.21000967786533942,0.35379510576524265,0.1902391815291027
2016,8,Nou Barris,54,Torre Baró,2754,37.084241103848946,0.22657952069716775,0.22076978939724037,0.35039941902687,0.11474219317356572
2016,8,Nou Barris,55,Ciutat Meridiana,10022,40.31201357014568,0.19217721013769706,0.22191179405308323,0.32119337457593294,0.18419477150269406
2016,8,Nou Barris,56,Vallbona,1217,37.72308956450288,0.23582580115036977,0.22267871815940837,0.3599013968775678,0.11668036154478226
2016,9,Sant Andreu,57,la Trinitat Vella,10025,39.12069825436409,0.19640897755610973,0.23850374064837906,0.3309725685785536,0.15211970074812967
2016,9,Sant Andreu,58,Baró de Viver,2477,39.704884941461444,0.20831651190956801,0.2111425111021397,0.35324989907145743,0.1485668146951958
2016,9,Sant Andreu,59,el Bon Pastor,12501,40.421406287497,0.2066234701223902,0.20302375809935205,0.3541316694664427,0.17414606831453483
2016,9,Sant Andreu,60,Sant Andreu,56530,44.08400849106669,0.15940208738722803,0.20295418361931716,0.3670971165752698,0.21323191225897753
2016,9,Sant Andreu,61,la Sagrera,28713,45.09041200849789,0.14153867586110822,0.21265628809250164,0.3538466896527705,0.22961724654337756
2016,9,Sant Andreu,62,el Congrés i els Indians,14004,45.382176520994,0.1514567266495287,0.19844330191373893,0.3499714367323622,0.23686089688660383
2016,9,Sant Andreu,63,Navas,22069,45.44406180615343,0.14259821469028955,0.20476686755176945,0.3499932031356201,0.24088087362363497
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,38055,45.15561687031928,0.13125739061884115,0.23379319406122717,0.34592037839968465,0.23066614111154907
2016,10,Sant Martí,65,el Clot,26866,43.48112856398422,0.15305590709446884,0.21458348842403038,0.3744137571651902,0.19210154098116577
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,14783,42.59372251910979,0.1430697422715281,0.26280186700940267,0.3449908678887912,0.1831157410539133
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,9255,39.226472177201515,0.20669908157752567,0.17676931388438683,0.4138303619665046,0.11647757968665585
2016,10,Sant Martí,68,el Poblenou,33538,41.130478859800824,0.18468602778937324,0.23254219094758186,0.3700578448327271,0.1626215039656509
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,13291,38.73831916334362,0.22398615604544428,0.22684523361673312,0.3667143179595215,0.14167481754570763
2016,10,Sant Martí,70,el Besòs i el Maresme,22627,41.94480045962788,0.17121138462898308,0.22862067441552128,0.34622353825076235,0.17947584743890044
2016,10,Sant Martí,71,Provençals del Poblenou,20296,42.03779069767442,0.16486007094994087,0.2281730390224675,0.3666239653133622,0.17436933385888845
2016,10,Sant Martí,72,Sant Martí de Provençals,25940,45.96349267540478,0.14637625289128758,0.18959136468774093,0.34861218195836546,0.2559367771781033
2016,10,Sant Martí,73,la Verneda i la Pau,28582,46.17161150374361,0.14565110908963683,0.18445175285144497,0.34364285214470647,0.26334756140228116
2017,1,Ciutat Vella,1,el Raval,47561,38.29442190029646,0.1511953070793297,0.33102752254998846,0.32387880826727783,0.11391686465801812
2017,1,Ciutat Vella,2,el Barri Gòtic,16085,40.168355610817535,0.09829033260801989,0.36990985390115017,0.32017407522536523,0.12974821262045383
2017,1,Ciutat Vella,3,la Barceloneta,14990,42.76577718478986,0.0990660440293529,0.3326217478318879,0.3180120080053369,0.1798532354903269
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",22824,40.25963897651595,0.11820890290921837,0.35480196284612686,0.31725376796354715,0.13866982124079916
2017,2,Eixample,5,el Fort Pienc,32082,43.979614737235835,0.1375849385948507,0.2503584564553332,0.33598279409014403,0.2105542048500717
2017,2,Eixample,6,la Sagrada Família,51570,45.08217956176071,0.1259840992825286,0.24320341283692068,0.3449292224161334,0.2226100445995734
2017,2,Eixample,7,la Dreta de l'Eixample,43855,43.790696613841064,0.14340440086649184,0.24004104435070117,0.34196784859195073,0.2071371565385931
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42275,44.15895919574216,0.13078651685393258,0.25835600236546424,0.3337196924896511,0.2118982850384388
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,58184,44.98570053622989,0.12678743297126358,0.2448611302076172,0.33691392822769145,0.22789770383610614
2017,2,Eixample,10,Sant Antoni,38387,45.04293120066689,0.12410451454919634,0.25128298642769686,0.33907312371375725,0.22382577435069165
2017,3,Sants-Montjuïc,11,el Poble-sec,40267,41.98904810390643,0.13924553604688703,0.28214170412496586,0.34671070603720167,0.1681774157498696
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,982,41.890020366598776,0.12830957230142567,0.26782077393075354,0.41140529531568226,0.12830957230142567
2017,3,Sants-Montjuïc,13,la Marina de Port,30527,43.05385396534216,0.16703246306548303,0.19196121466243,0.37163822190192286,0.19461460346578438
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,10401,44.917604076531106,0.12883376598404,0.2401692144986059,0.34592827612729543,0.22238246322468994
2017,3,Sants-Montjuïc,15,Hostafrancs,15901,43.12187912709892,0.1318784982076599,0.26985724168291303,0.3448210804351928,0.18973649456009056
2017,3,Sants-Montjuïc,16,la Bordeta,18519,45.078027971272746,0.1396943679464334,0.2119444894432745,0.3648685134186511,0.22220422269021006
2017,3,Sants-Montjuïc,17,Sants - Badal,24017,44.94287379772661,0.13094891118790855,0.23254361493941791,0.3495440729483283,0.22317525086397136
2017,3,Sants-Montjuïc,18,Sants,41101,44.18495900343057,0.13809882971217247,0.24541981946911268,0.34614729568623637,0.21014087248485439
2017,4,Les Corts,19,les Corts,45806,45.77147098633367,0.14170632668209404,0.20503864122604026,0.33921320351045714,0.25208487971008164
2017,4,Les Corts,20,la Maternitat i Sant Ramon,23901,45.69595414417807,0.14250449771976068,0.20969833898163256,0.3272666415631145,0.2576042843395674
2017,4,Les Corts,21,Pedralbes,12036,43.41650049850448,0.19715852442671983,0.16159853772017282,0.3282652043868395,0.23703888334995016
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",4548,38.752418645558485,0.22845206684256816,0.1770008795074758,0.40435356200527706,0.12005277044854881
2017,5,Sarrià-Sant Gervasi,23,Sarrià,24926,41.786407766990294,0.21599935809997592,0.16885982508224345,0.3360747813528043,0.20508705769076466
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,16602,41.57908685700518,0.2134080231297434,0.15986025780026503,0.3318274906637754,0.20575834236838936
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,25789,42.713366163868315,0.19368723098995697,0.1728643995501958,0.33200201636356585,0.2181550273372368
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,47699,43.45013522296065,0.18117780246965345,0.1797941256630118,0.3385186272248894,0.22111574666135558
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,29461,42.977970876752316,0.1717524863378704,0.20925969926343302,0.338990529853026,0.2085808356810699
2017,6,Gràcia,28,Vallcarca i els Penitents,15672,44.09328739152629,0.16271056661562022,0.20507912200102094,0.3479453802960694,0.2245405819295559
2017,6,Gràcia,29,el Coll,7394,43.05261022450636,0.1604003245875034,0.21720313767919935,0.3594806599945902,0.20029753854476604
2017,6,Gràcia,30,la Salut,13150,45.046996197718634,0.147680608365019,0.21946768060836502,0.3238022813688213,0.2467680608365019
2017,6,Gràcia,31,la Vila de Gràcia,50616,42.88527343132606,0.13566856330014224,0.2887426900584795,0.32995495495495497,0.18916943259048521
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,34334,45.137735189607966,0.13738568183142075,0.23055862992951592,0.33762451214539524,0.2351896079687773
2017,7,Horta-Guinardó,33,el Baix Guinardó,25673,46.0341993534063,0.13204533946169128,0.21738791726716783,0.34853737389475326,0.24255053947727184
2017,7,Horta-Guinardó,34,Can Baró,9003,44.99544596245696,0.1429523492169277,0.214595134955015,0.35321559480173276,0.22836832167055426
2017,7,Horta-Guinardó,35,el Guinardó,36407,44.4012140522427,0.15016343010959432,0.21405224270057957,0.3507567226082896,0.22278682670914934
2017,7,Horta-Guinardó,36,la Font d'en Fargues,9341,44.677764693287656,0.17300074938443422,0.16325875173964244,0.36677015308853445,0.23455732790921743
2017,7,Horta-Guinardó,37,el Carmel,31509,43.990510647751435,0.155955441302485,0.2069250055539687,0.3467898060871497,0.22536418166238217
2017,7,Horta-Guinardó,38,la Teixonera,11618,44.109399208125325,0.15097262867963504,0.20683422275778965,0.35720433809605784,0.217076949561026
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,6808,46.54347826086956,0.14688601645123384,0.1858108108108108,0.33695652173913043,0.26762632197414804
2017,7,Horta-Guinardó,40,Montbau,5095,49.08871442590775,0.1340529931305201,0.17055937193326792,0.33169774288518156,0.3042198233562316
2017,7,Horta-Guinardó,41,la Vall d'Hebron,5767,46.04508409918502,0.1501647303624068,0.1721865788104734,0.35928559042829894,0.25559216230275705
2017,7,Horta-Guinardó,42,la Clota,333,34.828828828828826,0.12912912912912913,0.46846846846846846,0.33933933933933935,0.03303303303303303
2017,7,Horta-Guinardó,43,Horta,26685,45.83518830803823,0.14963462619449128,0.18594716132658798,0.3524826681656361,0.2518268690275436
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,25455,45.800549990178745,0.14476527204871342,0.18903948143783147,0.357729326262031,0.2451384796700059
2017,8,Nou Barris,45,Porta,24979,45.5338884663117,0.14816445814484167,0.1975259217742904,0.34352856399375475,0.2508106809720165
2017,8,Nou Barris,46,el Turó de la Peira,15428,44.68803474202748,0.15990407052113043,0.2049520352605652,0.33886440238527354,0.22647135079077002
2017,8,Nou Barris,47,Can Peguera,2227,44.38167938931298,0.16479568926807364,0.18275707229456667,0.3646160754378087,0.2173327346205658
2017,8,Nou Barris,48,la Guineueta,15201,46.935859482928755,0.15130583514242485,0.16551542661666996,0.3397144924676008,0.2840602591934741
2017,8,Nou Barris,49,Canyelles,6851,47.188585607940446,0.140563421398336,0.1650853889943074,0.3725003649102321,0.2634651875638593
2017,8,Nou Barris,50,les Roquetes,15571,41.16877528739323,0.17872968980797638,0.22612548969237686,0.33941301136728536,0.18007835078029671
2017,8,Nou Barris,51,Verdun,12300,43.97268292682927,0.15739837398373985,0.2108130081300813,0.34065040650406503,0.2252032520325203
2017,8,Nou Barris,52,la Prosperitat,26329,45.306658057655056,0.15298720042538647,0.19563978882600935,0.33362452049071367,0.25424436932659805
2017,8,Nou Barris,53,la Trinitat Nova,7250,42.487034482758624,0.17393103448275862,0.2073103448275862,0.35917241379310344,0.1849655172413793
2017,8,Nou Barris,54,Torre Baró,2821,37.25062034739454,0.2272243885147111,0.21871676710386387,0.3523573200992556,0.11627082594824531
2017,8,Nou Barris,55,Ciutat Meridiana,10337,40.06162329495985,0.19705910805843088,0.21582664215923383,0.3255296507690819,0.1786785334236239
2017,8,Nou Barris,56,Vallbona,1215,37.248559670781894,0.22798353909465022,0.22469135802469137,0.3736625514403292,0.1037037037037037
2017,9,Sant Andreu,57,la Trinitat Vella,9978,39.37873321306875,0.19452796151533375,0.23030667468430546,0.33974744437763077,0.15484064942874323
2017,9,Sant Andreu,58,Baró de Viver,2509,39.744121163810284,0.2064567556795536,0.20565962534874452,0.3559186927062575,0.15025906735751296
2017,9,Sant Andreu,59,el Bon Pastor,12492,40.59510086455332,0.20781300032020494,0.19212295869356388,0.3648735190521934,0.17331091898815243
2017,9,Sant Andreu,60,Sant Andreu,57082,44.20351424266844,0.16104901720332154,0.19654181703514242,0.36845240180792543,0.21700360884341824
2017,9,Sant Andreu,61,la Sagrera,29026,45.09160752428857,0.1441466271618549,0.20988079652725142,0.3533039344036381,0.232033349410873
2017,9,Sant Andreu,62,el Congrés i els Indians,14105,45.23268344558667,0.15164835164835164,0.1979439914923786,0.3556894718185041,0.2314073023750443
2017,9,Sant Andreu,63,Navas,22128,45.4613611713666,0.14244396240057844,0.1998825018076645,0.35597433116413596,0.23843094721619668
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,38183,45.170311395123484,0.13013644815755704,0.23424036875049106,0.34510122305738156,0.23099285022130267
2017,10,Sant Martí,65,el Clot,27029,43.55218469051759,0.15335380517222244,0.2136224055643938,0.3724518110177957,0.19390284509230826
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,15139,42.46231587291103,0.14479159785983223,0.2570843516744831,0.34731488209260847,0.18211242486293677
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,9309,39.52229025674079,0.20281448061016222,0.17552905790095608,0.4104629928026641,0.12310667096358363
2017,10,Sant Martí,68,el Poblenou,33845,41.18756093957749,0.1857586054070025,0.2233712512926577,0.37630373762741914,0.162121435958044
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,13541,38.881249538438816,0.22546340742928883,0.21379514068384906,0.3777416734362307,0.1414961967358393
2017,10,Sant Martí,70,el Besòs i el Maresme,22911,41.91187639125311,0.17210073763694295,0.22844921653354283,0.3493954868840295,0.1763345118065558
2017,10,Sant Martí,71,Provençals del Poblenou,20438,42.235933065857715,0.16537821704667777,0.22213523828163226,0.3714649182894608,0.1766806928270868
2017,10,Sant Martí,72,Sant Martí de Provençals,26092,46.004944044151465,0.1464050283611835,0.18534416679441976,0.3522152383872451,0.2540242219837498
2017,10,Sant Martí,73,la Verneda i la Pau,28638,46.2831901669111,0.14609958796005307,0.18129757664641385,0.3475801382778127,0.2629373559606118
2018,1,Ciutat Vella,1,el Raval,47169,38.15667069473595,0.15141300430367402,0.3298988742606373,0.32652801628188005,0.11106871038181856
2018,1,Ciutat Vella,2,el Barri Gòtic,16869,39.81676447922224,0.09526350109668623,0.38277313415140196,0.32029165925662456,0.12093188689311755
2018,1,Ciutat Vella,3,la Barceloneta,14771,42.57430099519328,0.0977591226051046,0.33423600297880984,0.321305260307359,0.17351567260171957
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",22476,40.139793557572524,0.11914931482470191,0.347971169247197,0.32083110873820964,0.13699056771667556
2018,2,Eixample,5,el Fort Pienc,32100,43.96919003115265,0.137196261682243,0.24716510903426792,0.33738317757009345,0.21115264797507788
2018,2,Eixample,6,la Sagrada Família,51582,45.066651157380484,0.12438447520452871,0.24355395292931642,0.3436276220386957,0.22234500407118762
2018,2,Eixample,7,la Dreta de l'Eixample,43494,43.83308042488619,0.14162873039959534,0.23913643261139467,0.3425529958155148,0.2082126270290155
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42344,43.97980823729454,0.13014830908747402,0.26058001133572645,0.33244379368977894,0.2098998677498583
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,58119,45.03014504723068,0.12644746124331113,0.24616734630671552,0.33383230957174076,0.23068187683889949
2018,2,Eixample,10,Sant Antoni,38271,45.03370698440072,0.12335711112853075,0.2513130046249118,0.34017924799456506,0.22322385095764416
2018,3,Sants-Montjuïc,11,el Poble-sec,39709,42.1185877257045,0.13709738346470574,0.2811453322924274,0.34951774156992116,0.1680979123120703
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,960,42.08958333333333,0.12604166666666666,0.2833333333333333,0.4197916666666667,0.12291666666666666
2018,3,Sants-Montjuïc,13,la Marina de Port,30649,43.223922477079185,0.16692224868674346,0.1872165486639042,0.3736826650135404,0.19667852132206598
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,10286,45.1648843087692,0.12424654870698036,0.2408127552012444,0.3464903752673537,0.22516041221077193
2018,3,Sants-Montjuïc,15,Hostafrancs,15926,43.01149064422956,0.13349240236091925,0.2705638578425217,0.34271003390681903,0.18925028255682533
2018,3,Sants-Montjuïc,16,la Bordeta,18788,45.1350329997871,0.14062167340855866,0.2178518203108367,0.3583138173302108,0.22429210134128166
2018,3,Sants-Montjuïc,17,Sants - Badal,23976,44.93176509843177,0.13042208875542208,0.23390056723390057,0.3486403069736403,0.22293126459793128
2018,3,Sants-Montjuïc,18,Sants,41228,44.092388667895605,0.13820704375667023,0.24308722227612303,0.34706995245949357,0.20917822838847386
2018,4,Les Corts,19,les Corts,45897,45.851994683748394,0.14382203629866877,0.20156001481578317,0.3372551582892128,0.2560515937860862
2018,4,Les Corts,20,la Maternitat i Sant Ramon,23914,45.74855733043405,0.14422514008530568,0.20619720665718827,0.3249142761562265,0.2618967968553985
2018,4,Les Corts,21,Pedralbes,11969,43.54064667056563,0.1969253905923636,0.15907761717770907,0.32918372462194,0.23761383574233436
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",4569,38.70409279929963,0.2278397898883782,0.16896476253009413,0.407091267235719,0.12147078135259357
2018,5,Sarrià-Sant Gervasi,23,Sarrià,24938,41.93347501804475,0.21573502285668458,0.1644879300665651,0.3381987328574866,0.20679284625872163
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,16612,41.60203467372983,0.21430291355646522,0.15904165663375872,0.33210931856489284,0.2061160606790272
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,25786,42.821375940432794,0.1941363530597999,0.16939424493911426,0.335453346777321,0.21794772357092995
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,47679,43.506910799303675,0.18110698630424296,0.1792822836049414,0.33979320036074584,0.2207051322385117
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,29543,42.98642656466845,0.17188504891175574,0.20519243137122162,0.3378465287885455,0.21047287005381984
2018,6,Gràcia,28,Vallcarca i els Penitents,15847,43.95854104877895,0.16387959866220736,0.20388717107338927,0.34719505269136114,0.22180854420395027
2018,6,Gràcia,29,el Coll,7435,43.30504371217216,0.15763281775386684,0.21385339609952925,0.3620712844653665,0.2028244788164089
2018,6,Gràcia,30,la Salut,13231,45.05509787619983,0.15063109364371552,0.21948454387423474,0.32106416748545086,0.24775149270652255
2018,6,Gràcia,31,la Vila de Gràcia,50163,42.89464346231286,0.13591691087056196,0.2823794430157686,0.33576540478041583,0.18820644698283595
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,34570,45.08255713045994,0.1370552502169511,0.23176164304310096,0.3350014463407579,0.23601388487127567
2018,7,Horta-Guinardó,33,el Baix Guinardó,25737,46.22694952791701,0.1312507285231379,0.21641994016396626,0.34763181411974975,0.24548315654505187
2018,7,Horta-Guinardó,34,Can Baró,9061,44.77055512636574,0.1421476658205496,0.2216090939189935,0.34896810506566606,0.22624434389140272
2018,7,Horta-Guinardó,35,el Guinardó,36777,44.372461049025205,0.14897898142861027,0.2162220953313212,0.35098023221034885,0.22084454958261956
2018,7,Horta-Guinardó,36,la Font d'en Fargues,9404,44.7597830710336,0.16939600170140365,0.16173968524032326,0.36739685240323267,0.2345810293492131
2018,7,Horta-Guinardó,37,el Carmel,31781,44.08848053868664,0.15506120008810295,0.20575186432144993,0.3478808092885686,0.22519744501431674
2018,7,Horta-Guinardó,38,la Teixonera,11629,44.06389199415255,0.1493679594118153,0.20698254364089774,0.36168200189182215,0.21368991314816407
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,6988,46.13408700629651,0.1498282770463652,0.18846594161419578,0.33443045220377793,0.26144819690898685
2018,7,Horta-Guinardó,40,Montbau,5087,48.619225476705324,0.13544328680951445,0.17377629251032042,0.33634755258502064,0.29074110477688225
2018,7,Horta-Guinardó,41,la Vall d'Hebron,5721,46.44170599545534,0.1464778884810348,0.17304667016255898,0.3586785527005768,0.2593952106275127
2018,7,Horta-Guinardó,42,la Clota,384,35.815104166666664,0.12239583333333333,0.453125,0.3802083333333333,0.028645833333333332
2018,7,Horta-Guinardó,43,Horta,26803,45.75741521471477,0.15281871432302355,0.1852031489012424,0.35425138976980186,0.24941237921128231
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,25492,45.8954573983995,0.14365291071708772,0.18970657461164286,0.3566609132276793,0.24572414875254983
2018,8,Nou Barris,45,Porta,25501,45.32088937688718,0.1495235480961531,0.1969334535900553,0.3475942119916866,0.24473550056860516
2018,8,Nou Barris,46,el Turó de la Peira,15547,44.15784395703351,0.16594841448510966,0.2046053901074162,0.34077313951244614,0.2174696082845565
2018,8,Nou Barris,47,Can Peguera,2221,44.07068887888339,0.16524088248536695,0.1859522737505628,0.3705538045925259,0.2089149031967582
2018,8,Nou Barris,48,la Guineueta,15254,47.079520125868626,0.1506490100957126,0.16146584502425593,0.3435164547004064,0.2835321882784843
2018,8,Nou Barris,49,Canyelles,6869,47.35172514194206,0.13975833454651332,0.16319697190275148,0.37021400494977436,0.2675789780171786
2018,8,Nou Barris,50,les Roquetes,15707,41.15719106131024,0.17890112688610174,0.22595021328070286,0.3370471764181575,0.18106576685554213
2018,8,Nou Barris,51,Verdun,12389,43.89692469125838,0.15675195738154815,0.20849140366454114,0.3455484704173057,0.2205989183953507
2018,8,Nou Barris,52,la Prosperitat,26495,45.13678052462729,0.15285903000566145,0.19350820909605587,0.3385167012643895,0.2488771466314399
2018,8,Nou Barris,53,la Trinitat Nova,7351,42.39763297510543,0.17453407699632703,0.20759080397224866,0.3604951707250714,0.1832403754591212
2018,8,Nou Barris,54,Torre Baró,2852,37.42531556802244,0.2261570827489481,0.21598877980364656,0.3632538569424965,0.11395511921458626
2018,8,Nou Barris,55,Ciutat Meridiana,10602,39.853801169590646,0.19647236370496132,0.21722316544048292,0.3265421618562535,0.1729862290133937
2018,8,Nou Barris,56,Vallbona,1268,37.284700315457414,0.2358044164037855,0.21766561514195584,0.3722397476340694,0.111198738170347
2018,9,Sant Andreu,57,la Trinitat Vella,10035,39.30184354758346,0.19850523168908818,0.21973094170403587,0.3464872944693573,0.15346287992027902
2018,9,Sant Andreu,58,Baró de Viver,2490,39.702409638554215,0.20281124497991967,0.21204819277108433,0.3642570281124498,0.14497991967871485
2018,9,Sant Andreu,59,el Bon Pastor,12661,40.51891635731775,0.20677671589921806,0.18545138614643394,0.3713766685095964,0.16886501856093517
2018,9,Sant Andreu,60,Sant Andreu,57527,44.31167973299494,0.16091574391155458,0.19269212717506562,0.37064335007909327,0.21887113876962122
2018,9,Sant Andreu,61,la Sagrera,29194,45.1986367061725,0.14311159827361786,0.20877577584435159,0.35130506268411316,0.2363841885318901
2018,9,Sant Andreu,62,el Congrés i els Indians,14168,45.123588368153584,0.1507622811970638,0.19741671372106154,0.3598955392433653,0.22699040090344438
2018,9,Sant Andreu,63,Navas,22126,45.5429811081985,0.14214046822742474,0.19994576516315646,0.35596131248305163,0.23885926059839102
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,38264,45.17133598160151,0.12991323437173322,0.23562617604014216,0.3431685134852603,0.231836713359816
2018,10,Sant Martí,65,el Clot,27001,43.66979000777749,0.15117958594126144,0.21080700714788342,0.36983815414243915,0.19851116625310175
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,15367,42.53087785514414,0.14765406390316912,0.2526843235504653,0.3432029673976703,0.18813040931866987
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,9219,40.08862132552338,0.19416422605488665,0.170083523158694,0.41056513721661786,0.1313591495823842
2018,10,Sant Martí,68,el Poblenou,33899,41.281217735036435,0.1866131744299242,0.21463759992920145,0.38461311543113363,0.1610371987374259
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,13520,39.247263313609466,0.22292899408284023,0.207396449704142,0.38284023668639056,0.142603550295858
2018,10,Sant Martí,70,el Besòs i el Maresme,23567,41.57983621165189,0.17583909704247463,0.22586667798192386,0.35065982093605463,0.17193533330504518
2018,10,Sant Martí,71,Provençals del Poblenou,20543,42.337584578688606,0.16565253370977948,0.21827386457674147,0.3765759626150027,0.17655649126223044
2018,10,Sant Martí,72,Sant Martí de Provençals,26001,46.089573477943155,0.1453021037652398,0.18360832275681704,0.35690934964039844,0.2524902888350448
2018,10,Sant Martí,73,la Verneda i la Pau,28718,46.2067692736263,0.1470854516331221,0.17981753604011422,0.34814402117139076,0.2621700675534508
2019,1,Ciutat Vella,1,el Raval,47882,38.07629171713796,0.14844826866045696,0.3337371037132952,0.32669896829706363,0.10847500104423374
2019,1,Ciutat Vella,2,el Barri Gòtic,18987,38.98214567862222,0.08958761257702638,0.40343392847737924,0.3146363301206088,0.10565123505556433
2019,1,Ciutat Vella,3,la Barceloneta,15009,42.30954760477047,0.08981277899926711,0.35078952628422944,0.3194749816776601,0.16543407288959958
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",23049,39.95453164996312,0.11462536335632782,0.3543754609744457,0.31819167859777,0.13276064037485358
2019,2,Eixample,5,el Fort Pienc,32690,43.904282655246256,0.1356378097277455,0.2482104619149587,0.33823799327011317,0.2094218415417559
2019,2,Eixample,6,la Sagrada Família,51844,44.957487848159865,0.12238638993904791,0.2494984954864594,0.3405794305994908,0.22100918139032483
2019,2,Eixample,7,la Dreta de l'Eixample,43820,43.820561387494294,0.1388407120036513,0.24267457781834778,0.3413053400273848,0.20741670470104975
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42852,43.886959768505555,0.1272052646317558,0.26484178101372163,0.3330999719966396,0.20731821151871557
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,58505,44.96651568242031,0.12499786343047603,0.24809845312366463,0.33221092214340653,0.23032219468421503
2019,2,Eixample,10,Sant Antoni,38523,44.86548295823275,0.12364042260467772,0.2520312540560185,0.34244477325234274,0.21973885730602497
2019,3,Sants-Montjuïc,11,el Poble-sec,40340,41.893629152206245,0.13552305404065443,0.28448190381755084,0.3494546355974219,0.16363411006445217
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1022,41.03620352250489,0.1350293542074364,0.28180039138943247,0.4060665362035225,0.11545988258317025
2019,3,Sants-Montjuïc,13,la Marina de Port,30992,43.33256969540527,0.16397780072276716,0.18662880743417656,0.37748451213216316,0.1949535363964894
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,10354,45.34798145644196,0.11831176356963492,0.24232180799690942,0.34537376859184854,0.2275449101796407
2019,3,Sants-Montjuïc,15,Hostafrancs,16123,43.04093530980587,0.1310550145754512,0.2732742045525026,0.34236804564907275,0.18991502822055448
2019,3,Sants-Montjuïc,16,la Bordeta,19399,44.899737099850505,0.14057425640496932,0.22016598793752254,0.35805969379864944,0.22047528223104285
2019,3,Sants-Montjuïc,17,Sants - Badal,24442,44.78508305375992,0.13149496767858604,0.23410522870468864,0.34837574666557564,0.22117666312085754
2019,3,Sants-Montjuïc,18,Sants,42155,43.904993476455935,0.13507294508361997,0.24822678211362828,0.3449887320602538,0.2059542165816629
2019,4,Les Corts,19,les Corts,46324,45.83608928417235,0.14221569812624127,0.20268111562041274,0.33388740177877557,0.2578145237889647
2019,4,Les Corts,20,la Maternitat i Sant Ramon,23931,45.89578371150391,0.14449876728929004,0.20354352095608208,0.32668923154067947,0.2630479294638753
2019,4,Les Corts,21,Pedralbes,11922,43.70978023821507,0.19543700721355478,0.15442039926186882,0.328887770508304,0.2403959067270592
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",4584,39.11932809773124,0.22360383944153578,0.1618673647469459,0.41339441535776617,0.12390924956369982
2019,5,Sarrià-Sant Gervasi,23,Sarrià,24958,42.158386088628895,0.21279749979966345,0.16247295456366695,0.33784758394102093,0.2103533937014184
