Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,LLOC_NAIX_REGIO,poblacio,total_barri,pct
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,10,0,1202,0
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,11,30,1202,0.024958402662229616
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,12,0,1202,0
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,13,0,1202,0
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,14,6,1202,0.004991680532445923
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,15,5,1202,0.004159733777038269
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,16,0,1202,0
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,17,1012,1202,0.8419301164725458
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,18,13,1202,0.010815307820299502
2020,3,Sants-Montjuïc,13,la Marina de Port,1,0,31323,0
2020,3,Sants-Montjuïc,13,la Marina de Port,2,25,31323,7.981355553427195e-4
2020,3,Sants-Montjuïc,13,la Marina de Port,3,519,31323,0.016569294128914856
2020,3,Sants-Montjuïc,13,la Marina de Port,4,0,31323,0
2020,3,Sants-Montjuïc,13,la Marina de Port,5,68,31323,0.002170928710532197
2020,3,Sants-Montjuïc,13,la Marina de Port,6,399,31323,0.012738243463269803
2020,3,Sants-Montjuïc,13,la Marina de Port,7,432,31323,0.013791782396322191
2020,3,Sants-Montjuïc,13,la Marina de Port,8,3324,31323,0.10612010343836797
2020,3,Sants-Montjuïc,13,la Marina de Port,9,34,31323,0.0010854643552660984
2020,3,Sants-Montjuïc,13,la Marina de Port,10,7,31323,2.2347795549596143e-4
2020,3,Sants-Montjuïc,13,la Marina de Port,11,735,31323,0.02346518532707595
2020,3,Sants-Montjuïc,13,la Marina de Port,12,522,31323,0.01666507039555598
2020,3,Sants-Montjuïc,13,la Marina de Port,13,632,31323,0.020176866839063945
2020,3,Sants-Montjuïc,13,la Marina de Port,14,89,31323,0.002841362577020081
2020,3,Sants-Montjuïc,13,la Marina de Port,15,481,31323,0.015356128084793922
2020,3,Sants-Montjuïc,13,la Marina de Port,16,56,31323,0.0017878236439676915
2020,3,Sants-Montjuïc,13,la Marina de Port,17,23791,31323,0.7595377198863454
2020,3,Sants-Montjuïc,13,la Marina de Port,18,200,31323,0.006385084442741756
2020,3,Sants-Montjuïc,13,la Marina de Port,19,0,31323,0
2020,3,Sants-Montjuïc,13,la Marina de Port,23,9,31323,2.87328799923379e-4
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,1,0,10364,0
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,2,0,10364,0
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,3,114,10364,0.010999614048629872
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,5,36,10364,0.0034735623311462757
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,6,110,10364,0.010613662678502509
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,7,152,10364,0.01466615206483983
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,8,1317,10364,0.12707448861443457
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,9,18,10364,0.0017367811655731378
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,10,5,10364,4.8243921265920495e-4
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,11,169,10364,0.016306445387881126
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,12,252,10364,0.02431493631802393
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,13,56,10364,0.005403319181783096
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,14,77,10364,0.007429563874951756
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,15,244,10364,0.023543033577769202
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,16,61,10364,0.0058857583944423005
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,17,7569,10364,0.7303164801235045
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,18,184,10364,0.01775376302585874
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,23,0,10364,0
2020,3,Sants-Montjuïc,15,Hostafrancs,1,0,16187,0
2020,3,Sants-Montjuïc,15,Hostafrancs,2,13,16187,8.031136096867857e-4
2020,3,Sants-Montjuïc,15,Hostafrancs,3,297,16187,0.018348057082844257
2020,3,Sants-Montjuïc,15,Hostafrancs,4,0,16187,0
2020,3,Sants-Montjuïc,15,Hostafrancs,5,43,16187,0.0026564527089639836
2020,3,Sants-Montjuïc,15,Hostafrancs,6,205,16187,0.012664483845060852
2020,3,Sants-Montjuïc,15,Hostafrancs,7,216,16187,0.013344041514795823
2020,3,Sants-Montjuïc,15,Hostafrancs,8,2115,16187,0.13066040649904245
2020,3,Sants-Montjuïc,15,Hostafrancs,9,44,16187,0.00271823067893989
2020,3,Sants-Montjuïc,15,Hostafrancs,10,19,16187,0.0011737814295422252
2020,3,Sants-Montjuïc,15,Hostafrancs,11,284,16187,0.017544943473157472
2020,3,Sants-Montjuïc,15,Hostafrancs,12,507,16187,0.03132143077778464
2020,3,Sants-Montjuïc,15,Hostafrancs,13,149,16187,0.009204917526410082
2020,3,Sants-Montjuïc,15,Hostafrancs,14,94,16187,0.005807129177735219
2020,3,Sants-Montjuïc,15,Hostafrancs,15,367,16187,0.02267251498115772
2020,3,Sants-Montjuïc,15,Hostafrancs,16,134,16187,0.008278247976771484
2020,3,Sants-Montjuïc,15,Hostafrancs,17,11356,16187,0.7015506270463953
2020,3,Sants-Montjuïc,15,Hostafrancs,18,334,16187,0.020633841971952803
2020,3,Sants-Montjuïc,15,Hostafrancs,19,10,16187,6.17779699759066e-4
2020,3,Sants-Montjuïc,15,Hostafrancs,23,0,16187,0
2020,3,Sants-Montjuïc,16,la Bordeta,1,18,19550,9.207161125319693e-4
2020,3,Sants-Montjuïc,16,la Bordeta,2,5,19550,2.557544757033248e-4
2020,3,Sants-Montjuïc,16,la Bordeta,3,328,19550,0.016777493606138106
2020,3,Sants-Montjuïc,16,la Bordeta,4,0,19550,0
2020,3,Sants-Montjuïc,16,la Bordeta,5,46,19550,0.002352941176470588
2020,3,Sants-Montjuïc,16,la Bordeta,6,294,19550,0.015038363171355498
2020,3,Sants-Montjuïc,16,la Bordeta,7,223,19550,0.011406649616368286
2020,3,Sants-Montjuïc,16,la Bordeta,8,1871,19550,0.09570332480818414
2020,3,Sants-Montjuïc,16,la Bordeta,9,24,19550,0.001227621483375959
2020,3,Sants-Montjuïc,16,la Bordeta,10,0,19550,0
2020,3,Sants-Montjuïc,16,la Bordeta,11,308,19550,0.01575447570332481
2020,3,Sants-Montjuïc,16,la Bordeta,12,289,19550,0.014782608695652174
2020,3,Sants-Montjuïc,16,la Bordeta,13,96,19550,0.004910485933503836
2020,3,Sants-Montjuïc,16,la Bordeta,14,54,19550,0.002762148337595908
2020,3,Sants-Montjuïc,16,la Bordeta,15,211,19550,0.010792838874680306
2020,3,Sants-Montjuïc,16,la Bordeta,16,67,19550,0.0034271099744245526
2020,3,Sants-Montjuïc,16,la Bordeta,17,15474,19550,0.7915089514066496
2020,3,Sants-Montjuïc,16,la Bordeta,18,242,19550,0.01237851662404092
2020,3,Sants-Montjuïc,16,la Bordeta,19,0,19550,0
2020,3,Sants-Montjuïc,16,la Bordeta,23,0,19550,0
2020,3,Sants-Montjuïc,17,Sants - Badal,1,5,24920,2.0064205457463884e-4
2020,3,Sants-Montjuïc,17,Sants - Badal,2,35,24920,0.0014044943820224719
2020,3,Sants-Montjuïc,17,Sants - Badal,3,353,24920,0.014165329052969503
2020,3,Sants-Montjuïc,17,Sants - Badal,4,0,24920,0
2020,3,Sants-Montjuïc,17,Sants - Badal,5,49,24920,0.001966292134831461
2020,3,Sants-Montjuïc,17,Sants - Badal,6,488,24920,0.01958266452648475
2020,3,Sants-Montjuïc,17,Sants - Badal,7,423,24920,0.016974317817014445
2020,3,Sants-Montjuïc,17,Sants - Badal,8,3492,24920,0.14012841091492778
2020,3,Sants-Montjuïc,17,Sants - Badal,9,49,24920,0.001966292134831461
2020,3,Sants-Montjuïc,17,Sants - Badal,10,17,24920,6.821829855537721e-4
2020,3,Sants-Montjuïc,17,Sants - Badal,11,392,24920,0.015730337078651686
2020,3,Sants-Montjuïc,17,Sants - Badal,12,436,24920,0.01749598715890851
2020,3,Sants-Montjuïc,17,Sants - Badal,13,150,24920,0.006019261637239166
2020,3,Sants-Montjuïc,17,Sants - Badal,14,123,24920,0.004935794542536115
2020,3,Sants-Montjuïc,17,Sants - Badal,15,422,24920,0.016934189406099517
2020,3,Sants-Montjuïc,17,Sants - Badal,16,94,24920,0.0037720706260032104
2020,3,Sants-Montjuïc,17,Sants - Badal,17,18122,24920,0.727207062600321
2020,3,Sants-Montjuïc,17,Sants - Badal,18,270,24920,0.010834670947030497
2020,3,Sants-Montjuïc,17,Sants - Badal,19,0,24920,0
2020,3,Sants-Montjuïc,17,Sants - Badal,23,0,24920,0
2020,3,Sants-Montjuïc,18,Sants,1,27,43755,6.170723345903325e-4
2020,3,Sants-Montjuïc,18,Sants,2,34,43755,7.770540509656039e-4
2020,3,Sants-Montjuïc,18,Sants,3,973,43755,0.022237458576162723
2020,3,Sants-Montjuïc,18,Sants,4,0,43755,0
2020,3,Sants-Montjuïc,18,Sants,5,121,43755,0.00276539824020112
2020,3,Sants-Montjuïc,18,Sants,6,530,43755,0.01211290138269912
2020,3,Sants-Montjuïc,18,Sants,7,840,43755,0.019197805965032566
2020,3,Sants-Montjuïc,18,Sants,8,5328,43755,0.12176894069249229
2020,3,Sants-Montjuïc,18,Sants,9,119,43755,0.0027196891783796136
2020,3,Sants-Montjuïc,18,Sants,10,23,43755,5.256542109473203e-4
2020,3,Sants-Montjuïc,18,Sants,11,561,43755,0.012821391840932466
2020,3,Sants-Montjuïc,18,Sants,12,1447,43755,0.033070506227859675
2020,3,Sants-Montjuïc,18,Sants,13,188,43755,0.004296651811221575
2020,3,Sants-Montjuïc,18,Sants,14,240,43755,0.005485087418580734
2020,3,Sants-Montjuïc,18,Sants,15,778,43755,0.017780825048565877
2020,3,Sants-Montjuïc,18,Sants,16,233,43755,0.005325105702205462
2020,3,Sants-Montjuïc,18,Sants,17,31559,43755,0.7212661410124557
2020,3,Sants-Montjuïc,18,Sants,18,737,43755,0.016843789281225003
2020,3,Sants-Montjuïc,18,Sants,19,17,43755,3.8852702548280196e-4
2020,3,Sants-Montjuïc,18,Sants,23,0,43755,0
2020,4,Les Corts,19,les Corts,1,17,46726,3.6382313915165004e-4
2020,4,Les Corts,19,les Corts,2,22,46726,4.708299447844883e-4
2020,4,Les Corts,19,les Corts,3,350,46726,0.007490476394298677
2020,4,Les Corts,19,les Corts,4,0,46726,0
2020,4,Les Corts,19,les Corts,5,71,46726,0.001519496639986303
2020,4,Les Corts,19,les Corts,6,310,46726,0.006634421949235972
2020,4,Les Corts,19,les Corts,7,534,46726,0.011428326841587125
2020,4,Les Corts,19,les Corts,8,3588,46726,0.07678808372212473
2020,4,Les Corts,19,les Corts,9,252,46726,0.005393143003895048
2020,4,Les Corts,19,les Corts,10,30,46726,6.420408337970294e-4
2020,4,Les Corts,19,les Corts,11,754,46726,0.016136626289432007
2020,4,Les Corts,19,les Corts,12,406,46726,0.008688952617386466
2020,4,Les Corts,19,les Corts,13,105,46726,0.0022471429182896034
2020,4,Les Corts,19,les Corts,14,203,46726,0.004344476308693233
2020,4,Les Corts,19,les Corts,15,672,46726,0.01438171467705346
2020,4,Les Corts,19,les Corts,16,225,46726,0.0048153062534777216
2020,4,Les Corts,19,les Corts,17,38483,46726,0.8235885802337028
2020,4,Les Corts,19,les Corts,18,666,46726,0.014253306510294054
2020,4,Les Corts,19,les Corts,19,15,46726,3.210204168985147e-4
2020,4,Les Corts,19,les Corts,23,23,46726,4.922313059110559e-4
2020,4,Les Corts,20,la Maternitat i Sant Ramon,1,7,23951,2.922633710492255e-4
2020,4,Les Corts,20,la Maternitat i Sant Ramon,2,6,23951,2.5051146089933614e-4
2020,4,Les Corts,20,la Maternitat i Sant Ramon,3,194,23951,0.008099870569078535
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4,0,23951,0
2020,4,Les Corts,20,la Maternitat i Sant Ramon,5,33,23951,0.0013778130349463489
2020,4,Les Corts,20,la Maternitat i Sant Ramon,6,193,23951,0.008058118658928646
2020,4,Les Corts,20,la Maternitat i Sant Ramon,7,287,23951,0.011982798213018245
2020,4,Les Corts,20,la Maternitat i Sant Ramon,8,2157,23951,0.09005887019331134
2020,4,Les Corts,20,la Maternitat i Sant Ramon,9,59,23951,0.002463362698843472
2020,4,Les Corts,20,la Maternitat i Sant Ramon,10,6,23951,2.5051146089933614e-4
2020,4,Les Corts,20,la Maternitat i Sant Ramon,11,264,23951,0.01102250427957079
2020,4,Les Corts,20,la Maternitat i Sant Ramon,12,230,23951,0.009602939334474552
2020,4,Les Corts,20,la Maternitat i Sant Ramon,13,45,23951,0.001878835956745021
2020,4,Les Corts,20,la Maternitat i Sant Ramon,14,91,23951,0.0037994238236399316
2020,4,Les Corts,20,la Maternitat i Sant Ramon,15,318,23951,0.013277107427664815
2020,4,Les Corts,20,la Maternitat i Sant Ramon,16,98,23951,0.004091687194689157
2020,4,Les Corts,20,la Maternitat i Sant Ramon,17,19636,23951,0.8198405077032275
2020,4,Les Corts,20,la Maternitat i Sant Ramon,18,327,23951,0.01365287461901382
2020,4,Les Corts,20,la Maternitat i Sant Ramon,19,0,23951,0
2020,4,Les Corts,20,la Maternitat i Sant Ramon,23,0,23951,0
2020,4,Les Corts,21,Pedralbes,1,15,11922,0.0012581781580271766
2020,4,Les Corts,21,Pedralbes,2,0,11922,0
2020,4,Les Corts,21,Pedralbes,3,124,11922,0.010400939439691326
2020,4,Les Corts,21,Pedralbes,4,0,11922,0
2020,4,Les Corts,21,Pedralbes,5,19,11922,0.0015936923335010905
2020,4,Les Corts,21,Pedralbes,6,50,11922,0.004193927193423922
2020,4,Les Corts,21,Pedralbes,7,183,11922,0.015349773527931555
2020,4,Les Corts,21,Pedralbes,8,750,11922,0.06290890790135883
2020,4,Les Corts,21,Pedralbes,9,113,11922,0.009478275457138065
2020,4,Les Corts,21,Pedralbes,10,26,11922,0.0021808421405804393
2020,4,Les Corts,21,Pedralbes,11,159,11922,0.013336688475088072
2020,4,Les Corts,21,Pedralbes,12,66,11922,0.0055359838953195776
2020,4,Les Corts,21,Pedralbes,13,65,11922,0.005452105351451099
2020,4,Les Corts,21,Pedralbes,14,110,11922,0.009226639825532628
2020,4,Les Corts,21,Pedralbes,15,334,11922,0.0280154336520718
2020,4,Les Corts,21,Pedralbes,16,122,11922,0.01023318235195437
2020,4,Les Corts,21,Pedralbes,17,9288,11922,0.7790639154504277
2020,4,Les Corts,21,Pedralbes,18,498,11922,0.04177151484650227
2020,4,Les Corts,21,Pedralbes,19,0,11922,0
2020,4,Les Corts,21,Pedralbes,23,0,11922,0
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,0,4679,0
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,0,4679,0
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,28,4679,0.005984184654840778
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",4,0,4679,0
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5,0,4679,0
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",6,7,4679,0.0014960461637101945
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",7,26,4679,0.005556742893780722
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8,256,4679,0.05471254541568711
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",9,45,4679,0.00961743962385125
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",10,6,4679,0.0012823252831801668
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",11,11,4679,0.0023509296858303056
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",12,6,4679,0.0012823252831801668
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",13,10,4679,0.0021372088053002777
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",14,21,4679,0.004488138491130583
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",15,90,4679,0.0192348792477025
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",16,87,4679,0.018593716606112417
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",17,3866,4679,0.8262449241290875
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",18,220,4679,0.04701859371660611
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",19,0,4679,0
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",23,0,4679,0
2020,5,Sarrià-Sant Gervasi,23,Sarrià,1,22,25229,8.720123667208371e-4
2020,5,Sarrià-Sant Gervasi,23,Sarrià,2,14,25229,5.549169606405327e-4
2020,5,Sarrià-Sant Gervasi,23,Sarrià,3,208,25229,0.008244480558087915
2020,5,Sarrià-Sant Gervasi,23,Sarrià,4,0,25229,0
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5,45,25229,0.0017836616592017123
2020,5,Sarrià-Sant Gervasi,23,Sarrià,6,75,25229,0.0029727694320028537
2020,5,Sarrià-Sant Gervasi,23,Sarrià,7,267,25229,0.010583059177930159
2020,5,Sarrià-Sant Gervasi,23,Sarrià,8,1156,25229,0.04582028617860399
2020,5,Sarrià-Sant Gervasi,23,Sarrià,9,282,25229,0.011177613064330731
2020,5,Sarrià-Sant Gervasi,23,Sarrià,10,7,25229,2.774584803202664e-4
2020,5,Sarrià-Sant Gervasi,23,Sarrià,11,292,25229,0.01157398232193111
2020,5,Sarrià-Sant Gervasi,23,Sarrià,12,70,25229,0.0027745848032026637
2020,5,Sarrià-Sant Gervasi,23,Sarrià,13,83,25229,0.0032898648380831584
2020,5,Sarrià-Sant Gervasi,23,Sarrià,14,143,25229,0.005668080383685442
2020,5,Sarrià-Sant Gervasi,23,Sarrià,15,376,25229,0.014903484085774308
2020,5,Sarrià-Sant Gervasi,23,Sarrià,16,265,25229,0.010503785326410083
2020,5,Sarrià-Sant Gervasi,23,Sarrià,17,20956,25229,0.8306314162273574
2020,5,Sarrià-Sant Gervasi,23,Sarrià,18,939,25229,0.03721907328867573
2020,5,Sarrià-Sant Gervasi,23,Sarrià,19,18,25229,7.13464663680685e-4
2020,5,Sarrià-Sant Gervasi,23,Sarrià,23,11,25229,4.3600618336041855e-4
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,1,5,16624,3.0076997112608275e-4
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,2,0,16624,0
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,3,74,16624,0.004451395572666025
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,4,0,16624,0
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5,6,16624,3.609239653512993e-4
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,6,45,16624,0.002706929740134745
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,7,173,16624,0.010406641000962464
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,8,659,16624,0.03964148219441771
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,9,207,16624,0.012451876804619826
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,10,5,16624,3.0076997112608275e-4
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,11,166,16624,0.009985563041385948
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,12,51,16624,0.0030678537054860443
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,13,78,16624,0.004692011549566891
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,14,98,16624,0.005895091434071222
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,15,194,16624,0.011669874879692012
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,16,96,16624,0.005774783445620789
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,17,14365,16624,0.8641121270452358
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,18,390,16624,0.023460057747834457
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,19,12,16624,7.218479307025986e-4
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,0,16624,0
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,0,16624,0
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1,13,26233,4.955590287043037e-4
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2,15,26233,5.717988792741966e-4
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,3,165,26233,0.006289787672016163
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,4,0,26233,0
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5,34,26233,0.001296077459688179
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,6,76,26233,0.0028971143216559294
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,7,317,26233,0.012084016315328022
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8,1640,26233,0.06251667746731217
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,9,204,26233,0.007776464758129074
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,10,28,26233,0.0010673579079785004
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,11,363,26233,0.013837532878435558
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,12,150,26233,0.005717988792741966
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,13,104,26233,0.00396447222963443
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,14,131,26233,0.0049937102123279835
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,15,418,26233,0.015934128769107613
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,16,213,26233,0.008119544085693592
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,17,21760,26233,0.8294895742004346
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,18,579,26233,0.02207143673998399
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,19,23,26233,8.767582815537682e-4
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,23,0,26233,0
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1,27,47974,5.628048526285072e-4
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2,20,47974,4.168924834285238e-4
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,3,300,47974,0.006253387251427857
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,4,15,47974,3.1266936257139284e-4
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5,47,47974,9.796973360570308e-4
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,6,233,47974,0.004856797431942302
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,7,637,47974,0.013278025597198482
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8,3164,47974,0.06595239087839247
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,9,539,47974,0.011235252428398715
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,10,23,47974,4.7942635594280233e-4
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,11,422,47974,0.008796431400341852
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,12,202,47974,0.00421061408262809
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,13,298,47974,0.006211698003085004
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14,316,47974,0.006586901238170676
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,15,631,47974,0.013152957852169925
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,16,391,47974,0.00815024805102764
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,17,39440,47974,0.8221119773210489
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,18,1235,47974,0.025743110851711343
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,19,24,47974,5.002709801142285e-4
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,23,10,47974,2.084462417142619e-4
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1,17,30325,5.605935696619951e-4
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2,9,30325,2.967848309975268e-4
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,3,198,30325,0.00652926628194559
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,4,7,30325,2.3083264633140974e-4
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,5,64,30325,0.002110469909315746
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,6,162,30325,0.005342126957955482
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,7,323,30325,0.010651277823577906
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8,2795,30325,0.0921681780708986
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,9,238,30325,0.00784830997526793
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,10,11,30325,3.6273701566364385e-4
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,11,273,30325,0.00900247320692498
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,12,184,30325,0.00606760098928277
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,13,95,30325,0.0031327287716405605
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,14,132,30325,0.004352844187963726
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,15,453,30325,0.014938169826875515
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,16,305,30325,0.010057708161582853
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,17,24291,30325,0.8010222588623248
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,18,745,30325,0.024567188788128608
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,19,18,30325,5.935696619950536e-4
2020,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,23,5,30325,1.6488046166529267e-4
2020,6,Gràcia,28,Vallcarca i els Penitents,1,6,16321,3.6762453281048957e-4
2020,6,Gràcia,28,Vallcarca i els Penitents,2,0,16321,0
2020,6,Gràcia,28,Vallcarca i els Penitents,3,87,16321,0.005330555725752099
2020,6,Gràcia,28,Vallcarca i els Penitents,4,0,16321,0
2020,6,Gràcia,28,Vallcarca i els Penitents,5,18,16321,0.0011028735984314687
2020,6,Gràcia,28,Vallcarca i els Penitents,6,109,16321,0.006678512346057227
2020,6,Gràcia,28,Vallcarca i els Penitents,7,185,16321,0.011335089761656762
