Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,total,n_edu_baixa,n_edu_mitja,n_edu_alta,pct_edu_baixa,pct_edu_mitja,pct_edu_alta
2014,1,Ciutat Vella,1,el Raval,40383,15724,16149,8510,0.38937176534680434,0.3998959958398336,0.21073223881336206
2014,1,Ciutat Vella,2,el Barri Gòtic,14173,3189,5995,4989,0.22500529175192266,0.4229873703520779,0.3520073378959994
2014,1,Ciutat Vella,3,la Barceloneta,13417,4274,6147,2996,0.3185510918983379,0.45815010807184914,0.22329880002981292
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19782,4739,7993,7050,0.23956121726822363,0.4040541906783945,0.35638459205338185
2014,2,Eixample,5,el Fort Pienc,27269,4758,12892,9619,0.17448384612563717,0.472771278741428,0.35274487513293484
2014,2,Eixample,6,la Sagrada Família,45192,8785,21510,14897,0.19439281288723667,0.4759691980881572,0.3296379890246061
2014,2,Eixample,7,la Dreta de l'Eixample,37406,4092,15439,17875,0.10939421483184515,0.4127412714537775,0.4778645137143774
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,36487,4654,15860,15973,0.1275522788938526,0.4346753638282128,0.4377723572779346
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,50545,8001,23129,19415,0.15829458898011672,0.45759224453457314,0.38411316648531013
2014,2,Eixample,10,Sant Antoni,33493,7028,15672,10793,0.20983489087271967,0.4679186695727465,0.3222464395545338
2014,3,Sants-Montjuïc,11,el Poble-sec,34766,11030,15929,7807,0.3172639935569234,0.4581775297704654,0.22455847667261117
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,948,501,406,41,0.5284810126582279,0.4282700421940928,0.043248945147679324
2014,3,Sants-Montjuïc,13,la Marina de Port,24861,8689,12812,3360,0.34950323800329836,0.5153453199790837,0.13515144201761795
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,9000,2237,4334,2429,0.24855555555555556,0.48155555555555557,0.2698888888888889
2014,3,Sants-Montjuïc,15,Hostafrancs,13689,3670,6513,3506,0.26809847322667835,0.4757834757834758,0.25611805098984586
2014,3,Sants-Montjuïc,16,la Bordeta,15973,4393,8275,3305,0.27502660739998747,0.518061729167971,0.20691166343204156
2014,3,Sants-Montjuïc,17,Sants - Badal,21035,6110,10195,4730,0.290468267173758,0.4846684097932018,0.22486332303304016
2014,3,Sants-Montjuïc,18,Sants,35592,8593,16906,10093,0.24143065857496065,0.4749943807597213,0.28357496066531807
2014,4,Les Corts,19,les Corts,39894,5954,18271,15669,0.1492455005765278,0.4579886699754349,0.3927658294480373
2014,4,Les Corts,20,la Maternitat i Sant Ramon,20388,3745,9391,7252,0.18368648224445752,0.46061408671767706,0.3556994310378654
2014,4,Les Corts,21,Pedralbes,9552,658,4062,4832,0.06888609715242881,0.42525125628140703,0.5058626465661642
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3527,449,1654,1424,0.12730365749929118,0.4689537850864758,0.40374255741423304
2014,5,Sarrià-Sant Gervasi,23,Sarrià,19453,1726,8156,9571,0.08872667454891277,0.4192669511129389,0.49200637433814837
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,12897,687,5562,6648,0.05326820190742033,0.43126308443824146,0.5154687136543382
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,20768,1730,9230,9808,0.08330123266563945,0.4444337442218798,0.47226502311248075
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,38464,2693,16694,19077,0.07001351913477537,0.4340162229617304,0.4959702579034942
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,24222,1989,10782,11451,0.08211543225167203,0.4451325241515977,0.47275204359673023
2014,6,Gràcia,28,Vallcarca i els Penitents,13073,1993,6212,4868,0.15245161783829267,0.4751778474718886,0.37237053468981873
2014,6,Gràcia,29,el Coll,6100,1315,3114,1671,0.2155737704918033,0.5104918032786885,0.2739344262295082
2014,6,Gràcia,30,la Salut,11315,1682,5353,4280,0.14865223155103843,0.47308882015024306,0.37825894829871853
2014,6,Gràcia,31,la Vila de Gràcia,44072,7521,18836,17715,0.17065256852423308,0.42739154111453986,0.4019558903612271
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,29666,4779,13916,10971,0.16109350771927458,0.4690891930155734,0.369817299265152
2014,7,Horta-Guinardó,33,el Baix Guinardó,22358,4757,11166,6435,0.21276500581447358,0.4994185526433491,0.2878164415421773
2014,7,Horta-Guinardó,34,Can Baró,7581,2019,3763,1799,0.2663237039968342,0.4963725102229257,0.23730378578024008
2014,7,Horta-Guinardó,35,el Guinardó,30567,6696,15822,8049,0.21905977034056334,0.5176170379821377,0.26332319167729906
2014,7,Horta-Guinardó,36,la Font d'en Fargues,7921,1523,4112,2286,0.1922737028153011,0.5191263729327105,0.2885999242519884
2014,7,Horta-Guinardó,37,el Carmel,26656,9753,13975,2928,0.36588385354141656,0.5242722088835534,0.10984393757503001
2014,7,Horta-Guinardó,38,la Teixonera,9726,3219,5122,1385,0.3309685379395435,0.5266296524778943,0.1424018095825622
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,5884,1916,2950,1018,0.3256288239292998,0.5013596193065941,0.17301155676410604
2014,7,Horta-Guinardó,40,Montbau,4367,1298,2107,962,0.2972292191435768,0.4824822532631097,0.2202885275933135
2014,7,Horta-Guinardó,41,la Vall d'Hebron,4711,1102,2299,1310,0.233920611335173,0.4880067926130333,0.2780725960517937
2014,7,Horta-Guinardó,42,la Clota,440,137,203,100,0.31136363636363634,0.46136363636363636,0.22727272727272727
2014,7,Horta-Guinardó,43,Horta,22845,6724,11399,4722,0.29433136353687894,0.49897132851827536,0.2066973079448457
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,21824,6013,11351,4460,0.2755223607038123,0.5201154692082112,0.20436217008797655
2014,8,Nou Barris,45,Porta,21013,7221,10640,3152,0.3436444106029601,0.50635320991767,0.15000237947936992
2014,8,Nou Barris,46,el Turó de la Peira,12987,4916,6456,1615,0.37853237853237853,0.4971124971124971,0.12435512435512436
2014,8,Nou Barris,47,Can Peguera,1875,780,943,152,0.416,0.5029333333333333,0.08106666666666666
2014,8,Nou Barris,48,la Guineueta,12943,4108,6708,2127,0.3173916402688712,0.5182724252491694,0.16433593448195935
2014,8,Nou Barris,49,Canyelles,5972,2279,3041,652,0.3816141995981246,0.5092096450100468,0.10917615539182854
2014,8,Nou Barris,50,les Roquetes,12681,5343,6381,957,0.4213390111189969,0.5031937544357701,0.07546723444523303
2014,8,Nou Barris,51,Verdun,10253,4115,5125,1013,0.4013459475275529,0.4998537013557008,0.09880035111674632
2014,8,Nou Barris,52,la Prosperitat,22187,8542,11283,2362,0.38500022535719114,0.5085410375445081,0.10645873709830081
2014,8,Nou Barris,53,la Trinitat Nova,6050,2638,3061,351,0.4360330578512397,0.5059504132231405,0.058016528925619835
2014,8,Nou Barris,54,Torre Baró,1974,907,927,140,0.4594731509625127,0.4696048632218845,0.07092198581560284
2014,8,Nou Barris,55,Ciutat Meridiana,8199,3763,3954,482,0.45895840956214173,0.482253933406513,0.05878765703134529
2014,8,Nou Barris,56,Vallbona,1036,457,484,95,0.4411196911196911,0.4671814671814672,0.0916988416988417
2014,9,Sant Andreu,57,la Trinitat Vella,8217,3426,4107,684,0.4169404892296459,0.49981745162468055,0.0832420591456736
2014,9,Sant Andreu,58,Baró de Viver,1971,871,990,110,0.44190766108574325,0.502283105022831,0.05580923389142567
2014,9,Sant Andreu,59,el Bon Pastor,10092,3703,5180,1209,0.36692429647245345,0.5132778438367024,0.11979785969084424
2014,9,Sant Andreu,60,Sant Andreu,47836,11604,25497,10735,0.24257881093736935,0.5330086127602642,0.2244125763023664
2014,9,Sant Andreu,61,la Sagrera,24814,6355,13287,5172,0.2561054243572177,0.5354638510518256,0.2084307245909567
2014,9,Sant Andreu,62,el Congrés i els Indians,11899,3053,6190,2656,0.25657618287251027,0.5202117825027314,0.2232120346247584
2014,9,Sant Andreu,63,Navas,18777,4480,9972,4325,0.23858976407306812,0.5310752516376418,0.23033498428929008
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,33031,7456,16783,8792,0.2257273470376313,0.5080984529684236,0.2661741999939451
2014,10,Sant Martí,65,el Clot,22979,5374,12086,5519,0.23386570346838417,0.525958483833065,0.24017581269855084
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,12648,2637,6004,4007,0.20849146110056926,0.4746995572422517,0.316808981657179
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,7504,560,3002,3942,0.07462686567164178,0.40005330490405117,0.525319829424307
2014,10,Sant Martí,68,el Poblenou,27127,6215,13049,7863,0.22910753124193609,0.4810336565045895,0.2898588122534744
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10362,1827,4536,3999,0.17631731325998842,0.4377533294730747,0.3859293572669369
2014,10,Sant Martí,70,el Besòs i el Maresme,19012,8049,9179,1784,0.42336419103723966,0.4828003366294972,0.0938354723332632
2014,10,Sant Martí,71,Provençals del Poblenou,16887,4473,8860,3554,0.2648783087582164,0.5246639426777995,0.21045774856398414
2014,10,Sant Martí,72,Sant Martí de Provençals,22272,6901,11629,3742,0.30985093390804597,0.5221354166666666,0.16801364942528735
2014,10,Sant Martí,73,la Verneda i la Pau,24667,8773,12940,2954,0.3556573559816759,0.524587505574249,0.11975513844407508
2015,1,Ciutat Vella,1,el Raval,40055,15251,16077,8727,0.3807514667332418,0.4013731119710398,0.21787542129571838
2015,1,Ciutat Vella,2,el Barri Gòtic,14012,3001,5833,5178,0.2141735655152726,0.41628604053668283,0.36954039394804455
2015,1,Ciutat Vella,3,la Barceloneta,13417,4084,6103,3230,0.30438995304464483,0.45487068644257284,0.2407393605127823
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19807,4564,7968,7275,0.2304235876205382,0.4022820215075478,0.36729439087191396
2015,2,Eixample,5,el Fort Pienc,27306,4583,12812,9911,0.16783857027759466,0.4692009082252985,0.36296052149710684
2015,2,Eixample,6,la Sagrada Família,44917,8396,21226,15295,0.18692254602934302,0.47256050047866066,0.34051695349199634
2015,2,Eixample,7,la Dreta de l'Eixample,37508,3907,15267,18334,0.1041644449184174,0.407033166257865,0.4888023888237176
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,36445,4414,15716,16315,0.12111400740842365,0.4312251337632048,0.44766085882837153
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,50536,7640,22982,19914,0.15117935728985277,0.4547649200569891,0.39405572265315814
2015,2,Eixample,10,Sant Antoni,33444,6754,15533,11157,0.20194952756847268,0.4644480325319938,0.33360243989953353
2015,3,Sants-Montjuïc,11,el Poble-sec,34660,10650,15925,8085,0.30727062896710905,0.45946335833814195,0.233266012694749
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,934,476,408,50,0.5096359743040685,0.43683083511777304,0.05353319057815846
2015,3,Sants-Montjuïc,13,la Marina de Port,25096,8603,13002,3491,0.3428036340452662,0.5180905323557539,0.1391058335989799
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,9046,2170,4352,2524,0.23988503205836834,0.48109661728940967,0.27901835065222197
2015,3,Sants-Montjuïc,15,Hostafrancs,13767,3537,6488,3742,0.25691871867509264,0.4712718820367546,0.27180939928815284
2015,3,Sants-Montjuïc,16,la Bordeta,15922,4250,8253,3419,0.2669262655445296,0.5183394045974123,0.21473432985805804
2015,3,Sants-Montjuïc,17,Sants - Badal,20945,5934,10154,4857,0.28331343996180475,0.48479350680353306,0.23189305323466222
2015,3,Sants-Montjuïc,18,Sants,35398,8198,16733,10467,0.23159500536753488,0.472710322617097,0.2956946720153681
2015,4,Les Corts,19,les Corts,39817,5647,18031,16139,0.14182384408669663,0.45284677399100887,0.4053293819222945
2015,4,Les Corts,20,la Maternitat i Sant Ramon,20562,3627,9430,7505,0.17639334695068573,0.45861297539149887,0.3649936776578154
2015,4,Les Corts,21,Pedralbes,9546,601,4024,4921,0.06295830714435366,0.4215378168866541,0.5155038759689923
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3575,431,1652,1492,0.12055944055944055,0.4620979020979021,0.41734265734265735
2015,5,Sarrià-Sant Gervasi,23,Sarrià,19469,1654,8072,9743,0.08495557039395962,0.4146078381015974,0.500436591504443
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,13165,671,5667,6827,0.0509684770224079,0.4304595518420053,0.5185719711355867
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,20738,1606,9153,9979,0.07744237631401292,0.44136368020059796,0.48119394348538913
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,38614,2576,16552,19486,0.06671155539441653,0.4286528202206454,0.5046356243849381
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,24337,1903,10764,11670,0.07819369684020216,0.44228951801783295,0.4795167851419649
2015,6,Gràcia,28,Vallcarca i els Penitents,13112,1927,6187,4998,0.1469646125686394,0.47185784014643073,0.38117754728492986
2015,6,Gràcia,29,el Coll,6214,1293,3155,1766,0.20807853234631477,0.5077244930801417,0.2841969745735436
2015,6,Gràcia,30,la Salut,11337,1657,5298,4382,0.14615859574843432,0.4673193966657846,0.3865220075857811
2015,6,Gràcia,31,la Vila de Gràcia,43950,7117,18569,18264,0.16193401592718998,0.4225028441410694,0.4155631399317406
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,29492,4533,13717,11242,0.153702699037027,0.4651091821510918,0.3811881188118812
2015,7,Horta-Guinardó,33,el Baix Guinardó,22225,4555,11086,6584,0.2049493813273341,0.49880764904386954,0.2962429696287964
2015,7,Horta-Guinardó,34,Can Baró,7563,1924,3753,1886,0.25439640354356735,0.4962316541055137,0.24937194235091895
2015,7,Horta-Guinardó,35,el Guinardó,30748,6493,15825,8430,0.2111682060621829,0.5146676206582542,0.2741641732795629
2015,7,Horta-Guinardó,36,la Font d'en Fargues,7863,1461,4071,2331,0.18580694391453645,0.5177413201068295,0.2964517359786341
2015,7,Horta-Guinardó,37,el Carmel,26463,9488,13960,3015,0.3585383365453652,0.5275290027585686,0.11393266069606621
2015,7,Horta-Guinardó,38,la Teixonera,9680,3113,5131,1436,0.3215909090909091,0.5300619834710744,0.14834710743801652
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,5772,1821,2929,1022,0.31548856548856546,0.5074497574497574,0.17706167706167705
2015,7,Horta-Guinardó,40,Montbau,4377,1267,2139,971,0.2894676719214074,0.4886908841672378,0.2218414439113548
2015,7,Horta-Guinardó,41,la Vall d'Hebron,4674,1051,2298,1325,0.2248609328198545,0.49165596919127086,0.2834830979888746
2015,7,Horta-Guinardó,42,la Clota,448,115,215,118,0.25669642857142855,0.4799107142857143,0.26339285714285715
2015,7,Horta-Guinardó,43,Horta,22713,6454,11416,4843,0.2841544489939682,0.5026196451371461,0.21322590586888565
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,21933,5904,11445,4584,0.2691834222404596,0.5218164409793462,0.20900013678019422
2015,8,Nou Barris,45,Porta,20945,7002,10658,3285,0.3343041298639293,0.5088565290045357,0.15683934113153497
2015,8,Nou Barris,46,el Turó de la Peira,12910,4759,6510,1641,0.3686289697908598,0.5042602633617351,0.1271107668474051
2015,8,Nou Barris,47,Can Peguera,1870,768,938,164,0.4106951871657754,0.5016042780748663,0.0877005347593583
2015,8,Nou Barris,48,la Guineueta,12901,3963,6712,2226,0.30718548949693825,0.5202697465312767,0.17254476397178514
2015,8,Nou Barris,49,Canyelles,5918,2204,3034,680,0.3724231159175397,0.5126732004055424,0.11490368367691788
2015,8,Nou Barris,50,les Roquetes,12586,5237,6374,975,0.41609725091371363,0.5064357222310504,0.07746702685523597
2015,8,Nou Barris,51,Verdun,10270,4009,5198,1063,0.39036027263875367,0.5061343719571567,0.10350535540408957
2015,8,Nou Barris,52,la Prosperitat,22053,8290,11348,2415,0.3759125742529361,0.5145785153947309,0.10950891035233301
2015,8,Nou Barris,53,la Trinitat Nova,5996,2550,3029,417,0.42528352234823213,0.5051701134089392,0.06954636424282855
2015,8,Nou Barris,54,Torre Baró,2090,928,997,165,0.44401913875598087,0.47703349282296653,0.07894736842105263
2015,8,Nou Barris,55,Ciutat Meridiana,8233,3723,4011,499,0.4522045426940362,0.48718571602089156,0.06060974128507227
2015,8,Nou Barris,56,Vallbona,1035,458,482,95,0.442512077294686,0.46570048309178746,0.09178743961352658
2015,9,Sant Andreu,57,la Trinitat Vella,8064,3345,4011,708,0.4148065476190476,0.4973958333333333,0.08779761904761904
2015,9,Sant Andreu,58,Baró de Viver,1963,856,994,113,0.4360672440142639,0.5063678043810494,0.05756495160468671
2015,9,Sant Andreu,59,el Bon Pastor,9957,3544,5187,1226,0.35593050115496633,0.5209400421813799,0.12312945666365371
2015,9,Sant Andreu,60,Sant Andreu,47857,11366,25468,11023,0.2374992164155714,0.5321687527425455,0.2303320308418831
2015,9,Sant Andreu,61,la Sagrera,24879,6195,13241,5443,0.24900518509586397,0.5322159250773745,0.21877888982676152
2015,9,Sant Andreu,62,el Congrés i els Indians,11952,2965,6216,2771,0.2480756358768407,0.5200803212851406,0.23184404283801874
2015,9,Sant Andreu,63,Navas,18960,4408,10072,4480,0.23248945147679326,0.5312236286919831,0.23628691983122363
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,33277,7274,16890,9113,0.21858941611323135,0.5075577726357544,0.27385281125101424
2015,10,Sant Martí,65,el Clot,22891,5187,12019,5685,0.22659560525970907,0.525053514481674,0.24835088025861693
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,12657,2545,5996,4116,0.20107450422691,0.4737299518053251,0.3251955439677649
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,7488,536,2958,3994,0.07158119658119658,0.39503205128205127,0.5333867521367521
2015,10,Sant Martí,68,el Poblenou,27377,5940,13117,8320,0.21697044964751433,0.4791248127990649,0.30390473755342073
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10473,1773,4596,4104,0.16929246634202233,0.4388427384703523,0.39186479518762535
2015,10,Sant Martí,70,el Besòs i el Maresme,18864,7769,9186,1909,0.41184266327396096,0.4869592875318066,0.1011980491942324
2015,10,Sant Martí,71,Provençals del Poblenou,16903,4301,8837,3765,0.25445187244867773,0.522806602378276,0.2227415251730462
2015,10,Sant Martí,72,Sant Martí de Provençals,22242,6703,11641,3898,0.30136678356262925,0.5233791925186584,0.17525402391871234
2015,10,Sant Martí,73,la Verneda i la Pau,24545,8592,12913,3040,0.35005092686901607,0.526094927683846,0.12385414544713791
2016,1,Ciutat Vella,1,el Raval,40202,14781,16125,9296,0.3676682752101885,0.40109944778866724,0.2312322770011442
2016,1,Ciutat Vella,2,el Barri Gòtic,14217,2930,5825,5462,0.20609129914890623,0.4097207568404023,0.38418794401069145
2016,1,Ciutat Vella,3,la Barceloneta,13537,3974,6061,3502,0.29356578266972,0.44773583511856396,0.25869838221171604
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19816,4378,7865,7573,0.22093257973354866,0.39690149374243033,0.382165926524021
2016,2,Eixample,5,el Fort Pienc,27422,4442,12690,10290,0.16198672598643424,0.4627671212894756,0.3752461527240901
2016,2,Eixample,6,la Sagrada Família,45072,8197,20918,15957,0.1818645722399716,0.4641018814341498,0.3540335463258786
2016,2,Eixample,7,la Dreta de l'Eixample,37500,3789,14866,18845,0.10104,0.39642666666666665,0.5025333333333334
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,36495,4271,15433,16791,0.1170297301000137,0.42287984655432254,0.4600904233456638
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50486,7373,22619,20494,0.14604048647149706,0.44802519510359307,0.4059343184249099
2016,2,Eixample,10,Sant Antoni,33551,6586,15411,11554,0.19629817293076213,0.45933057136896066,0.3443712557002772
2016,3,Sants-Montjuïc,11,el Poble-sec,34680,10359,15870,8451,0.2987024221453287,0.45761245674740486,0.24368512110726642
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,971,491,429,51,0.505664263645726,0.44181256436663235,0.05252317198764161
2016,3,Sants-Montjuïc,13,la Marina de Port,25364,8722,13032,3610,0.3438732061189087,0.5137990853177732,0.14232770856331808
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,9010,2096,4314,2600,0.23263041065482798,0.4788013318534961,0.2885682574916759
2016,3,Sants-Montjuïc,15,Hostafrancs,13888,3463,6439,3986,0.2493519585253456,0.4636376728110599,0.2870103686635945
2016,3,Sants-Montjuïc,16,la Bordeta,15989,4193,8198,3598,0.2622427919194446,0.5127275001563575,0.22502970792419788
2016,3,Sants-Montjuïc,17,Sants - Badal,20886,5782,10088,5016,0.2768361581920904,0.483002968495643,0.2401608733122666
2016,3,Sants-Montjuïc,18,Sants,35449,7948,16539,10962,0.22420942762842394,0.4665575897768625,0.30923298259471355
2016,4,Les Corts,19,les Corts,39622,5498,17663,16461,0.138761294230478,0.44578769370551713,0.41545101206400487
2016,4,Les Corts,20,la Maternitat i Sant Ramon,20568,3566,9296,7706,0.17337611824192922,0.45196421625826527,0.3746596654998055
2016,4,Les Corts,21,Pedralbes,9615,653,3946,5016,0.06791471658866355,0.4104004160166407,0.5216848673946958
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3601,440,1637,1524,0.12218828103304638,0.4545959455706748,0.4232157733962788
2016,5,Sarrià-Sant Gervasi,23,Sarrià,19568,1718,7959,9891,0.08779640228945217,0.40673548650858543,0.5054681112019623
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,13006,722,5389,6895,0.05551284022758727,0.4143472243579886,0.5301399354144241
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,20992,1600,9063,10329,0.07621951219512195,0.4317358993902439,0.49204458841463417
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,38850,2616,16310,19924,0.06733590733590733,0.4198198198198198,0.5128442728442728
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,24441,1861,10614,11966,0.07614254735894603,0.43427028353995334,0.4895871691011006
2016,6,Gràcia,28,Vallcarca i els Penitents,13181,1915,6114,5152,0.14528487975115698,0.4638494803125711,0.3908656399362719
2016,6,Gràcia,29,el Coll,6272,1300,3132,1840,0.2072704081632653,0.49936224489795916,0.29336734693877553
2016,6,Gràcia,30,la Salut,11258,1625,5152,4481,0.14434180138568128,0.45763012968555694,0.39802806892876175
2016,6,Gràcia,31,la Vila de Gràcia,43931,6865,18164,18902,0.15626778356968882,0.4134665725797273,0.43026564385058386
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,29750,4464,13624,11662,0.15005042016806722,0.4579495798319328,0.392
2016,7,Horta-Guinardó,33,el Baix Guinardó,22273,4423,11050,6800,0.19858124186234455,0.4961163740852153,0.3053023840524402
2016,7,Horta-Guinardó,34,Can Baró,7725,1943,3809,1973,0.2515210355987055,0.4930744336569579,0.25540453074433656
2016,7,Horta-Guinardó,35,el Guinardó,30962,6362,15830,8770,0.20547768232026356,0.5112718816613914,0.28325043601834504
2016,7,Horta-Guinardó,36,la Font d'en Fargues,7829,1423,4048,2358,0.1817601226210244,0.5170519862051347,0.30118789117384087
2016,7,Horta-Guinardó,37,el Carmel,26555,9440,13972,3143,0.355488608548296,0.5261532668047448,0.11835812464695915
2016,7,Horta-Guinardó,38,la Teixonera,9638,3078,5074,1486,0.31936086324963686,0.526457771321851,0.15418136542851213
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,5756,1789,2897,1070,0.31080611535788744,0.5033009034051424,0.18589298123697012
2016,7,Horta-Guinardó,40,Montbau,4387,1228,2146,1013,0.27991793936630954,0.48917255527695463,0.23090950535673582
2016,7,Horta-Guinardó,41,la Vall d'Hebron,4822,1038,2346,1438,0.21526337619245126,0.48652011613438406,0.29821650767316465
2016,7,Horta-Guinardó,42,la Clota,488,121,236,131,0.24795081967213115,0.48360655737704916,0.26844262295081966
2016,7,Horta-Guinardó,43,Horta,22764,6377,11437,4950,0.2801353013530135,0.5024160955895274,0.21744860305745914
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,21962,5840,11383,4739,0.265913851197523,0.5183043438666788,0.2157818049357982
2016,8,Nou Barris,45,Porta,21129,6916,10774,3439,0.32732263713379717,0.5099152823134081,0.16276208055279473
2016,8,Nou Barris,46,el Turó de la Peira,12942,4655,6584,1703,0.35968165662185136,0.5087312625560192,0.1315870808221295
2016,8,Nou Barris,47,Can Peguera,1885,785,948,152,0.41644562334217505,0.5029177718832891,0.08063660477453581
2016,8,Nou Barris,48,la Guineueta,12855,3881,6711,2263,0.3019058732010891,0.5220536756126021,0.17604045118630882
2016,8,Nou Barris,49,Canyelles,5975,2231,3053,691,0.3733891213389121,0.5109623430962343,0.11564853556485355
2016,8,Nou Barris,50,les Roquetes,12711,5244,6441,1026,0.4125560538116592,0.5067264573991032,0.08071748878923767
2016,8,Nou Barris,51,Verdun,10368,4017,5245,1106,0.38744212962962965,0.505883487654321,0.10667438271604938
2016,8,Nou Barris,52,la Prosperitat,22280,8278,11445,2557,0.3715439856373429,0.5136894075403949,0.11476660682226211
2016,8,Nou Barris,53,la Trinitat Nova,5990,2515,3050,425,0.41986644407345575,0.5091819699499165,0.0709515859766277
2016,8,Nou Barris,54,Torre Baró,2165,966,1020,179,0.446189376443418,0.47113163972286376,0.08267898383371824
2016,8,Nou Barris,55,Ciutat Meridiana,8160,3657,3988,515,0.44816176470588237,0.4887254901960784,0.06311274509803921
2016,8,Nou Barris,56,Vallbona,1054,472,493,89,0.4478178368121442,0.46774193548387094,0.08444022770398482
2016,9,Sant Andreu,57,la Trinitat Vella,8098,3379,3965,754,0.4172635218572487,0.4896270684119536,0.09310940973079773
2016,9,Sant Andreu,58,Baró de Viver,1999,868,1026,105,0.43421710855427714,0.5132566283141571,0.05252626313156578
2016,9,Sant Andreu,59,el Bon Pastor,10047,3568,5212,1267,0.35513088484124616,0.5187618194485916,0.12610729571016224
2016,9,Sant Andreu,60,Sant Andreu,47911,11220,25347,11344,0.23418421656822025,0.529043434701843,0.23677234872993677
2016,9,Sant Andreu,61,la Sagrera,24806,6062,13114,5630,0.24437636055792952,0.5286624203821656,0.22696121905990485
2016,9,Sant Andreu,62,el Congrés i els Indians,11975,2887,6233,2855,0.24108559498956159,0.5205010438413361,0.2384133611691023
2016,9,Sant Andreu,63,Navas,19024,4375,9995,4654,0.22997266610597142,0.5253889823380993,0.24463835155592936
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,33235,7120,16655,9460,0.21423198435384383,0.5011283285692794,0.2846396870768768
2016,10,Sant Martí,65,el Clot,22933,5118,11931,5884,0.22317184842802948,0.5202546548641696,0.256573496707801
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,12774,2552,5987,4235,0.19978080475966808,0.46868639423829656,0.33153280100203536
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,7507,585,2895,4027,0.0779272678833089,0.38564006926868255,0.5364326628480085
2016,10,Sant Martí,68,el Poblenou,27533,5823,12994,8716,0.21149166454799695,0.4719427595975738,0.31656557585442924
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10467,1729,4550,4188,0.16518582210757618,0.43469953186204263,0.4001146460303812
2016,10,Sant Martí,70,el Besòs i el Maresme,18932,7723,9213,1996,0.40793365729980985,0.48663638284386224,0.10542995985632792
2016,10,Sant Martí,71,Provençals del Poblenou,17076,4307,8842,3927,0.2522253455141719,0.5178027641133754,0.22997189037245255
2016,10,Sant Martí,72,Sant Martí de Provençals,22286,6616,11609,4061,0.29686798887193755,0.5209099883334829,0.18222202279457955
