Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,total_habitatges,n_fisica,n_juridica,n_public,n_comunitat,n_altres,n_no_consta,pct_fisica,pct_juridica,pct_public,pct_comunitat,pct_altres,pct_no_consta
2022,3,Sants-Montjuïc,12,la Marina del Prat Vermell,940,561,88,283,0,0,8,0.5968085106382979,0.09361702127659574,0.30106382978723406,0,0,0.00851063829787234
2022,3,Sants-Montjuïc,13,la Marina de Port,13361,11796,611,862,0,23,69,0.8828680487987426,0.04573011002170496,0.06451612903225806,0,0.001721428036823591,0.005164284110470773
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,5074,4606,423,13,0,4,28,0.9077650768624359,0.0833661805281829,0.002562081198265668,0,7.883326763894363e-4,0.005518328734726055
2022,3,Sants-Montjuïc,15,Hostafrancs,8221,6966,1156,22,0,9,68,0.8473421724850991,0.14061549689818756,0.0026760734703807324,0,0.0010947573287921177,0.008271499817540445
2022,3,Sants-Montjuïc,16,la Bordeta,8949,8311,527,35,0,26,50,0.9287071181137557,0.05888926136998547,0.003911051514135657,0,0.002905352553357917,0.005587216448765225
2022,3,Sants-Montjuïc,17,Sants - Badal,11915,10715,1013,42,0,29,116,0.8992866135123794,0.08501888375996643,0.0035249685270667226,0,0.002433906840117499,0.009735627360469996
2022,3,Sants-Montjuïc,18,Sants,21325,18696,2385,78,0,15,151,0.876717467760844,0.11184056271981242,0.0036576787807737396,0,7.033997655334115e-4,0.007080890973036343
2022,4,Les Corts,19,les Corts,23328,20556,2443,198,0,18,113,0.8811728395061729,0.10472393689986283,0.008487654320987654,0,7.716049382716049e-4,0.004843964334705075
2022,4,Les Corts,20,la Maternitat i Sant Ramon,11782,10515,1064,138,0,8,57,0.892463079273468,0.09030724834493295,0.011712782210151079,0,6.790018672551349e-4,0.004837888304192836
2022,4,Les Corts,21,Pedralbes,6107,4803,1173,81,0,15,35,0.7864745374160799,0.1920746684132962,0.013263468151301784,0,0.0024561978057966267,0.005731128213525462
2022,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3069,2765,264,13,0,4,23,0.9009449332029977,0.08602150537634409,0.004235907461713913,0,0.0013033561420658195,0.007494297816878462
2022,5,Sarrià-Sant Gervasi,23,Sarrià,12842,10798,1853,69,0,41,81,0.8408347609406635,0.1442921663292322,0.0053729948606136115,0,0.003192649120074755,0.006307428749415978
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,7072,5686,1324,22,0,6,34,0.8040158371040724,0.18721719457013575,0.003110859728506787,0,8.484162895927602e-4,0.004807692307692308
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,12766,9955,2610,82,0,43,76,0.7798057339808867,0.20444931850227166,0.006423311922293592,0,0.0033683221055929814,0.005953313488955037
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,25461,19979,5323,7,0,37,115,0.7846903106712226,0.20906484427163113,2.749302855347394e-4,0,0.0014532029378264797,0.004516711833785004
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,16561,13577,2780,21,0,53,130,0.8198176438620857,0.16786425940462532,0.001268039369603285,0,0.003200289837570195,0.007849767526115574
2022,6,Gràcia,28,Vallcarca i els Penitents,9091,7742,1114,182,0,6,47,0.8516114838851612,0.12253877461225388,0.02001979980200198,0,6.599934000659993e-4,0.005169948300516995
2022,6,Gràcia,29,el Coll,4029,3629,320,52,0,4,24,0.9007197815835195,0.07942417473318442,0.012906428394142468,0,9.928021841648052e-4,0.005956813104988831
2022,6,Gràcia,30,la Salut,6958,6105,796,9,0,8,40,0.8774073009485485,0.11440068985340615,0.0012934751365334866,0,0.0011497556769186547,0.005748778384593274
2022,6,Gràcia,31,la Vila de Gràcia,31775,26187,4947,70,0,130,441,0.8241384736428009,0.1556884343036979,0.002202989771833202,0,0.004091266719118804,0.013878835562549175
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,18691,16309,2251,21,0,9,101,0.8725589856080467,0.12043229361724894,0.001123535391364828,0,4.8151516772778344e-4,0.005403670215611792
2022,7,Horta-Guinardó,33,el Baix Guinardó,12611,11178,1110,250,0,13,60,0.8863690428990564,0.08801839663785584,0.019823963206724287,0,0.001030846086749663,0.004757751169613829
2022,7,Horta-Guinardó,34,Can Baró,4883,4478,289,42,0,6,68,0.9170591849272988,0.059184927298791726,0.008601269711243089,0,0.0012287528158918697,0.013925865246774524
2022,7,Horta-Guinardó,35,el Guinardó,19014,16895,1910,24,0,30,155,0.8885558009887451,0.10045229830651099,0.0012622278321236984,0,0.001577784790154623,0.008151888082465551
2022,7,Horta-Guinardó,36,la Font d'en Fargues,5363,5087,234,20,0,1,21,0.9485362670147306,0.043632295357076266,0.003729256013425322,0,1.8646280067126608e-4,0.003915718814096587
2022,7,Horta-Guinardó,37,el Carmel,15546,14151,994,191,0,18,192,0.9102663064453879,0.06393927698443329,0.012286118615721086,0,0.0011578541103820917,0.012350443844075647
2022,7,Horta-Guinardó,38,la Teixonera,6010,5477,404,91,0,3,35,0.9113144758735441,0.06722129783693843,0.0151414309484193,0,4.991680532445924e-4,0.005823627287853577
2022,7,Horta-Guinardó,39,Sant Genís dels Agudells,3481,2751,653,49,0,6,22,0.7902901465096237,0.18758977305372018,0.01407641482332663,0,0.0017236426314277506,0.006320022981901752
2022,7,Horta-Guinardó,40,Montbau,2562,2476,72,7,0,2,5,0.9664324746291959,0.02810304449648712,0.00273224043715847,0,7.8064012490242e-4,0.00195160031225605
2022,7,Horta-Guinardó,41,la Vall d'Hebron,2657,2452,92,95,0,12,6,0.9228453142642078,0.03462551750094091,0.03575461046292811,0,0.004516371847948814,0.002258185923974407
2022,7,Horta-Guinardó,42,la Clota,416,323,62,22,0,4,5,0.7764423076923077,0.14903846153846154,0.052884615384615384,0,0.009615384615384616,0.01201923076923077
2022,7,Horta-Guinardó,43,Horta,13560,12370,961,140,0,8,81,0.9122418879056047,0.07087020648967551,0.01032448377581121,0,5.899705014749262e-4,0.005973451327433628
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12321,11501,746,10,0,8,56,0.9334469604739875,0.060547033520006496,8.116224332440549e-4,0,6.492979465952439e-4,0.004545085626166707
2022,8,Nou Barris,45,Porta,11523,10235,862,342,0,3,81,0.8882235528942116,0.07480690792328387,0.029679770892996615,0,2.603488674824265e-4,0.007029419422025514
2022,8,Nou Barris,46,el Turó de la Peira,7058,5548,1265,212,0,8,25,0.7860583734769057,0.17922924341173138,0.030036837631056957,0,0.0011334655709832814,0.0035420799093227543
2022,8,Nou Barris,47,Can Peguera,1047,212,99,735,0,1,0,0.20248328557784145,0.09455587392550144,0.7020057306590258,0,9.551098376313276e-4,0
2022,8,Nou Barris,48,la Guineueta,6801,6002,746,33,0,2,18,0.8825172768710484,0.1096897515071313,0.004852227613586237,0,2.9407440082340834e-4,0.002646669607410675
2022,8,Nou Barris,49,Canyelles,2920,2818,17,47,0,5,33,0.9650684931506849,0.0058219178082191785,0.016095890410958904,0,0.0017123287671232876,0.011301369863013699
2022,8,Nou Barris,50,les Roquetes,7103,6430,460,122,0,15,76,0.9052513022666479,0.06476136843587217,0.01717584119386175,0,0.0021117837533436577,0.010699704350274532
2022,8,Nou Barris,51,Verdun,5947,5402,282,218,0,7,38,0.9083571548680007,0.04741886665545653,0.03665713805279973,0,0.0011770640659155877,0.006389776357827476
2022,8,Nou Barris,52,la Prosperitat,12214,11362,499,231,0,23,99,0.9302439823153758,0.040854756836417226,0.018912723104634026,0,0.0018830849844440807,0.008105452759128868
2022,8,Nou Barris,53,la Trinitat Nova,3467,2852,146,449,0,7,13,0.8226132102682434,0.042111335448514566,0.12950677819440437,0,0.002019036631093164,0.0037496394577444477
2022,8,Nou Barris,54,Torre Baró,1703,1134,56,467,0,4,42,0.6658837345860247,0.03288314738696418,0.27422196124486203,0,0.002348796241926013,0.024662360540223135
2022,8,Nou Barris,55,Ciutat Meridiana,3957,3342,422,127,0,30,36,0.844579226686884,0.10664644933030074,0.03209502148091989,0,0.0075815011372251705,0.009097801364670205
2022,8,Nou Barris,56,Vallbona,844,584,31,215,0,2,12,0.6919431279620853,0.03672985781990521,0.254739336492891,0,0.002369668246445498,0.014218009478672985
2022,9,Sant Andreu,57,la Trinitat Vella,4198,3571,442,124,0,15,46,0.8506431634111482,0.10528823249166269,0.029537875178656504,0,0.0035731300619342545,0.01095759885659838
2022,9,Sant Andreu,58,Baró de Viver,1112,846,23,239,0,1,3,0.7607913669064749,0.02068345323741007,0.21492805755395683,0,8.992805755395684e-4,0.002697841726618705
2022,9,Sant Andreu,59,el Bon Pastor,5504,4361,320,748,0,8,67,0.7923328488372093,0.05813953488372093,0.13590116279069767,0,0.0014534883720930232,0.01217296511627907
2022,9,Sant Andreu,60,Sant Andreu,29415,26730,1632,905,0,36,112,0.9087200407955125,0.05548189699133095,0.030766615672276048,0,0.001223865374808771,0.0038075811660717323
2022,9,Sant Andreu,61,la Sagrera,13681,11173,2393,59,0,8,48,0.8166800672465463,0.17491411446531685,0.004312550252174549,0,5.847525765660405e-4,0.003508515459396243
2022,9,Sant Andreu,62,el Congrés i els Indians,7079,6411,617,2,0,10,39,0.9056363893205255,0.08715920327729905,2.8252578047746857e-4,0,0.0014126289023873428,0.005509252719310637
2022,9,Sant Andreu,63,Navas,10388,9477,702,162,0,7,40,0.9123026569118213,0.06757797458606084,0.015594917212167885,0,6.738544474393531e-4,0.003850596842510589
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,20130,17736,2127,57,0,26,184,0.8810730253353204,0.10566318926974665,0.0028315946348733234,0,0.0012916045702930949,0.009140586189766518
2022,10,Sant Martí,65,el Clot,12542,10963,1409,93,0,21,56,0.8741030138733854,0.11234252910221655,0.007415085313347154,0,0.0016743741030138734,0.004464997608036996
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,7722,6499,879,301,0,20,23,0.8416213416213416,0.11383061383061382,0.03897953897953898,0,0.00259000259000259,0.0029785029785029784
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,4690,4132,472,71,0,1,14,0.8810234541577825,0.10063965884861407,0.015138592750533048,0,2.1321961620469082e-4,0.0029850746268656717
2022,10,Sant Martí,68,el Poblenou,17052,14745,1876,239,0,61,131,0.8647079521463757,0.11001642036124795,0.014015951208069435,0,0.003577292986159981,0.007682383298146845
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,6330,5444,677,183,0,3,23,0.8600315955766192,0.10695102685624013,0.02890995260663507,0,4.7393364928909954e-4,0.0036334913112164298
2022,10,Sant Martí,70,el Besòs i el Maresme,9868,8800,692,275,0,40,61,0.8917713822456425,0.07012565869477097,0.027867855695176327,0,0.004053506282934738,0.006181597081475476
2022,10,Sant Martí,71,Provençals del Poblenou,9391,8288,745,328,0,2,28,0.882547119582579,0.07933127462464061,0.03492705782131828,0,2.1296986476413587e-4,0.002981578106697902
2022,10,Sant Martí,72,Sant Martí de Provençals,11717,11140,508,17,0,8,44,0.9507553127933771,0.043355807800631564,0.0014508833319108988,0,6.827686267815994e-4,0.003755227447298797
2022,10,Sant Martí,73,la Verneda i la Pau,13077,12471,272,262,0,11,61,0.953659096122964,0.020799877647778544,0.020035176263669036,0,8.411715225204558e-4,0.004664678443067982
2023,1,Ciutat Vella,1,el Raval,23394,15976,5075,1809,0,219,315,0.6829101479011712,0.21693596648713345,0.07732751987689152,0,0.009361374711464478,0.013464991023339317
2023,1,Ciutat Vella,2,el Barri Gòtic,10499,6912,2985,275,0,233,94,0.6583484141346795,0.28431279169444706,0.026192970759119916,0,0.022192589770454327,0.008953233641299171
2023,1,Ciutat Vella,3,la Barceloneta,9232,7213,1556,347,0,72,44,0.7813041594454073,0.16854419410745233,0.03758665511265165,0,0.00779896013864818,0.004766031195840554
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14626,10396,3108,905,0,115,102,0.7107890058799399,0.21249829071516477,0.06187611103514289,0,0.007862710242034733,0.006973882127717763
2023,2,L'Eixample,5,el Fort Pienc,15567,12299,2928,99,0,158,83,0.7900687351448578,0.18809019078820582,0.006359606860666795,0,0.010149675595811652,0.00533179161045802
2023,2,L'Eixample,6,la Sagrada Família,27282,23165,3870,44,0,97,106,0.8490946411553405,0.14185177039806465,0.0016127849864379445,0,0.003555457811010923,0.003885345649145957
2023,2,L'Eixample,7,la Dreta de l'Eixample,27040,19140,7210,91,0,471,128,0.7078402366863905,0.2666420118343195,0.0033653846153846156,0,0.01741863905325444,0.004733727810650888
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,24359,18995,4879,30,0,275,180,0.7797939160064042,0.200295578636233,0.0012315776509708937,0,0.011289461800566525,0.007389465905825362
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,30293,25663,4250,152,0,92,136,0.8471594097646321,0.14029643812101805,0.00501766084573994,0,0.003037005248737332,0.0044894860198725775
2023,2,L'Eixample,10,Sant Antoni,20147,16903,2798,134,0,190,122,0.8389834714845883,0.13887923760361345,0.0066511143098228025,0,0.009430684469151735,0.006055492132823745
2023,3,Sants-Montjuïc,11,el Poble-sec,19189,16310,2403,314,0,59,103,0.8499661264265985,0.12522799520558653,0.016363541612382095,0,0.0030746782010526866,0.005367658554380114
2023,3,Sants-Montjuïc,12,la Marina del Prat Vermell,901,565,83,245,0,0,8,0.6270810210876804,0.09211986681465038,0.27192008879023305,0,0,0.008879023307436182
2023,3,Sants-Montjuïc,13,la Marina de Port,13369,11804,504,969,0,33,59,0.8829381404742315,0.037699154761014285,0.07248111302266437,0,0.0024683970379235547,0.004413194704166355
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,5123,4615,468,13,0,4,23,0.9008393519422213,0.09135272301385906,0.002537575639273863,0,7.807925043919579e-4,0.004489556900253757
2023,3,Sants-Montjuïc,15,Hostafrancs,8232,6992,1111,22,0,55,52,0.8493683187560739,0.1349611273080661,0.002672497570456754,0,0.006681243926141885,0.006316812439261419
2023,3,Sants-Montjuïc,16,la Bordeta,9448,8390,963,35,0,25,35,0.8880186282811177,0.10192633361558001,0.0037044877222692633,0,0.0026460626587637595,0.0037044877222692633
2023,3,Sants-Montjuïc,17,Sants - Badal,11945,10708,1067,42,0,34,94,0.8964420259522813,0.08932607785684386,0.0035161155295102553,0,0.0028463792381749685,0.007869401423189619
2023,3,Sants-Montjuïc,18,Sants,21403,18760,2437,74,0,38,94,0.8765126384151755,0.11386254263421015,0.003457459234686726,0,0.0017754520394337241,0.00439190767649395
2023,4,Les Corts,19,les Corts,23343,20574,2390,234,0,59,86,0.881377714946665,0.10238615430750118,0.010024418455211412,0,0.0025275243113567236,0.003684187979265733
2023,4,Les Corts,20,la Maternitat i Sant Ramon,11805,10541,1041,138,0,42,43,0.8929267259635748,0.08818297331639136,0.011689961880559084,0,0.0035578144853875477,0.003642524354087251
2023,4,Les Corts,21,Pedralbes,6119,4798,1128,78,0,75,40,0.7841150514789998,0.18434384703382906,0.012747180911913712,0,0.012256904722993954,0.006537015852263441
2023,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3083,2780,260,10,0,11,22,0.901719104768083,0.08433344145313007,0.003243593902043464,0,0.0035679532922478106,0.007135906584495621
2023,5,Sarrià-Sant Gervasi,23,Sarrià,12868,10844,1793,64,0,98,69,0.8427105999378303,0.13933789244637862,0.004973577867578489,0,0.007615791109729562,0.005362138638483059
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,7067,5699,1274,22,0,44,28,0.8064242252723928,0.1802745153530494,0.0031130607046837414,0,0.006226121409367483,0.0039620772605065795
2023,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,12793,9976,2584,82,0,98,53,0.7798014539201126,0.2019854607988744,0.0064097553349488,0,0.0076604393027436875,0.004142890643320566
2023,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,25648,20006,5329,7,0,177,129,0.7800218340611353,0.20777448533998752,2.729257641921397e-4,0,0.006901122894572676,0.00502963194011229
2023,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,16572,13572,2729,21,0,149,101,0.8189717595944968,0.16467535602220612,0.0012671976828385228,0,0.008991069273473328,0.006094617426985276
2023,6,Gràcia,28,Vallcarca i els Penitents,9111,7755,1078,196,0,38,44,0.851168916694106,0.11831851607946438,0.021512457468993523,0,0.004170782570519152,0.004829327186916914
2023,6,Gràcia,29,el Coll,4021,3622,318,52,0,13,16,0.9007709524993782,0.07908480477493161,0.012932106441183784,0,0.003233026610295946,0.003979109674210396
2023,6,Gràcia,30,la Salut,6975,6132,751,9,0,44,39,0.8791397849462366,0.10767025089605735,0.0012903225806451613,0,0.006308243727598566,0.005591397849462366
2023,6,Gràcia,31,la Vila de Gràcia,31775,26258,4788,84,0,297,348,0.826372934697089,0.15068450039339104,0.0026435877261998426,0,0.00934697088906373,0.010952006294256491
2023,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,18699,16390,2199,21,0,49,40,0.8765174608267822,0.11759987165089042,0.0011230547088079577,0,0.002620460987218568,0.0021391518263008716
2023,7,Horta-Guinardó,33,el Baix Guinardó,12626,11250,1010,250,0,71,45,0.8910185331854903,0.07999366386820846,0.01980041184856645,0,0.005623316964992872,0.003564074132741961
2023,7,Horta-Guinardó,34,Can Baró,4900,4512,283,42,0,19,44,0.9208163265306123,0.057755102040816325,0.008571428571428572,0,0.0038775510204081634,0.008979591836734694
2023,7,Horta-Guinardó,35,el Guinardó,19071,16984,1848,49,0,87,103,0.8905668292171359,0.09690105395626868,0.0025693461276283364,0,0.00456190026742174,0.005400870431545278
2023,7,Horta-Guinardó,36,la Font d'en Fargues,5368,5101,225,20,0,6,16,0.9502608047690015,0.0419150521609538,0.0037257824143070045,0,0.0011177347242921013,0.0029806259314456036
2023,7,Horta-Guinardó,37,el Carmel,15551,14171,948,215,0,42,175,0.9112597260626326,0.0609607099221915,0.013825477461256511,0,0.0027007909459198765,0.011253295607999486
2023,7,Horta-Guinardó,38,la Teixonera,6034,5517,388,91,0,6,32,0.9143188597944979,0.06430228704010607,0.015081206496519721,0,9.943652635067948e-4,0.005303281405369572
2023,7,Horta-Guinardó,39,Sant Genís dels Agudells,3482,2766,609,50,0,35,22,0.7943710511200459,0.1748994830557151,0.014359563469270534,0,0.010051694428489374,0.006318207926479035
2023,7,Horta-Guinardó,40,Montbau,2562,2474,41,7,0,35,5,0.9656518345042935,0.01600312256049961,0.00273224043715847,0,0.01366120218579235,0.00195160031225605
2023,7,Horta-Guinardó,41,la Vall d'Hebron,2657,2459,84,96,0,16,2,0.9254798645088446,0.0316146029356417,0.036130974783590515,0,0.0060218291305984195,7.527286413248024e-4
2023,7,Horta-Guinardó,42,la Clota,417,327,61,23,0,5,1,0.7841726618705036,0.14628297362110312,0.05515587529976019,0,0.011990407673860911,0.002398081534772182
2023,7,Horta-Guinardó,43,Horta,13584,12419,929,140,0,27,69,0.9142373380447585,0.06838928150765607,0.010306242638398116,0,0.001987632508833922,0.0050795053003533566
2023,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12344,11523,725,10,0,46,40,0.9334899546338302,0.05873298768632534,8.101101749837978e-4,0,0.0037265068049254697,0.0032404406999351912
2023,8,Nou Barris,45,Porta,11524,10272,834,342,0,4,72,0.8913571676501215,0.07237070461645262,0.02967719541825755,0,3.471017007983339e-4,0.006247830614370011
2023,8,Nou Barris,46,el Turó de la Peira,7066,5564,1249,214,0,22,17,0.787432776677045,0.17676195867534672,0.030285876026040194,0,0.0031135012737050667,0.002405887347863006
2023,8,Nou Barris,47,Can Peguera,1047,212,100,734,0,1,0,0.20248328557784145,0.09551098376313276,0.7010506208213945,0,9.551098376313276e-4,0
2023,8,Nou Barris,48,la Guineueta,6801,6010,736,32,0,9,14,0.883693574474342,0.10821937950301426,0.004705190413174533,0,0.0013233348037053375,0.0020585208057638583
2023,8,Nou Barris,49,Canyelles,2920,2830,16,47,0,4,23,0.9691780821917808,0.005479452054794521,0.016095890410958904,0,0.0013698630136986301,0.007876712328767124
2023,8,Nou Barris,50,les Roquetes,7138,6448,488,128,0,21,53,0.9033342673017652,0.06836648921266461,0.017932193891846457,0,0.002942000560381059,0.007425049033342673
2023,8,Nou Barris,51,Verdun,5943,5425,255,221,0,13,29,0.9128386336866903,0.042907622412922765,0.03718660609119973,0,0.002187447417129396,0.0048796903920578834
2023,8,Nou Barris,52,la Prosperitat,12218,11387,486,234,0,33,78,0.9319855950237355,0.03977737763954821,0.019152070715338025,0,0.0027009330495989525,0.006384023571779342
2023,8,Nou Barris,53,la Trinitat Nova,3468,2866,122,458,0,8,14,0.8264129181084199,0.03517877739331027,0.13206459054209918,0,0.002306805074971165,0.004036908881199538
2023,8,Nou Barris,54,Torre Baró,1700,1125,59,469,0,7,40,0.6617647058823529,0.03470588235294118,0.27588235294117647,0,0.00411764705882353,0.023529411764705882
2023,8,Nou Barris,55,Ciutat Meridiana,3958,3356,383,139,0,46,34,0.8479029813036887,0.09676604345629106,0.03511874684183931,0,0.011622031328954016,0.008590197069226882
2023,8,Nou Barris,56,Vallbona,842,584,32,215,0,1,10,0.6935866983372921,0.03800475059382423,0.25534441805225655,0,0.0011876484560570072,0.011876484560570071
2023,9,Sant Andreu,57,la Trinitat Vella,4197,3577,431,128,0,22,39,0.8522754348344055,0.1026923993328568,0.030497974743864665,0,0.005241839409101739,0.009292351679771264
2023,9,Sant Andreu,58,Baró de Viver,1112,850,18,240,0,1,3,0.7643884892086331,0.01618705035971223,0.2158273381294964,0,8.992805755395684e-4,0.002697841726618705
2023,9,Sant Andreu,59,el Bon Pastor,5408,4362,321,699,0,9,17,0.8065828402366864,0.05935650887573964,0.12925295857988164,0,0.0016642011834319527,0.003143491124260355
2023,9,Sant Andreu,60,Sant Andreu,29527,26840,1528,946,0,144,69,0.9089985437057608,0.0517492464523995,0.032038473261760424,0,0.004876892335828225,0.0023368442442510246
2023,9,Sant Andreu,61,la Sagrera,13770,11204,2452,60,0,21,33,0.8136528685548293,0.17806826434277415,0.004357298474945534,0,0.0015250544662309367,0.0023965141612200436
2023,9,Sant Andreu,62,el Congrés i els Indians,7109,6464,586,2,0,18,39,0.909269939513293,0.08243072162048108,2.813335208890139e-4,0,0.002532001688001125,0.0054860036573357715
2023,9,Sant Andreu,63,Navas,10401,9466,710,162,0,35,28,0.9101047976156139,0.06826266705124508,0.015575425439861552,0,0.0033650610518219403,0.0026920488414575523
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,20182,17833,2098,52,0,72,127,0.8836091566742642,0.10395401843226637,0.0025765533643841046,0,0.00356753542760876,0.006292736101476563
2023,10,Sant Martí,65,el Clot,12584,11008,1331,105,0,100,40,0.8747616020343293,0.10576923076923077,0.008343928798474252,0,0.007946598855689765,0.003178639542275906
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,7787,6601,792,297,0,73,24,0.8476948760755104,0.10170797482984462,0.03814049056119173,0,0.009374598690124566,0.0030820598433286247
2023,10,Sant Martí,67,la Vila Olímpica del Poblenou,4723,4151,470,70,0,18,14,0.8788905356764768,0.0995130213847131,0.01482108829134025,0,0.0038111369892017783,0.0029642176582680498
2023,10,Sant Martí,68,el Poblenou,17118,14820,1881,247,0,82,88,0.8657553452506134,0.10988433228180862,0.01442925575417689,0,0.004790279238228765,0.005140787475172333
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,6330,5467,657,183,0,5,18,0.8636650868878357,0.1037914691943128,0.02890995260663507,0,7.898894154818325e-4,0.002843601895734597
2023,10,Sant Martí,70,el Besòs i el Maresme,10057,8850,747,369,0,39,52,0.8799840906831063,0.0742766232474893,0.03669086208610918,0,0.0038778959928408075,0.00517052799045441
2023,10,Sant Martí,71,Provençals del Poblenou,9394,8296,715,332,0,31,20,0.8831168831168831,0.07611241217798595,0.03534170747285501,0,0.0032999787098147754,0.0021290185224611454
2023,10,Sant Martí,72,Sant Martí de Provençals,11816,11140,609,17,0,17,33,0.9427894380501015,0.05154028436018957,0.0014387271496276235,0,0.0014387271496276235,0.0027928232904536224
2023,10,Sant Martí,73,la Verneda i la Pau,13614,12505,767,282,0,18,42,0.9185397385044807,0.056339062729543116,0.020713970912296167,0,0.0013221683561040105,0.003085059497576025
2024,1,Ciutat Vella,1,el Raval,23543,15923,5259,1832,0,220,309,0.6763369154313384,0.2233784989168755,0.07781506180180946,0,0.009344603491483668,0.01312492035849297
2024,1,Ciutat Vella,2,el Barri Gòtic,10521,6901,3031,275,0,234,80,0.65592624275259,0.2880904856952761,0.026138199790894403,0,0.022241231822070145,0.007603839939169281
2024,1,Ciutat Vella,3,la Barceloneta,9245,7178,1600,347,0,71,49,0.776419686316928,0.17306652244456464,0.037533802055164954,0,0.0076798269334775555,0.005300162249864792
2024,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14614,10335,3174,907,0,114,84,0.707198576707267,0.21718899685233337,0.06206377446284385,0,0.007800739017380594,0.005747912960175175
2024,2,L'Eixample,5,el Fort Pienc,15605,12301,2978,94,0,157,75,0.7882729894264658,0.19083627042614545,0.0060237103492470365,0,0.010060877923742391,0.004806151874399231
2024,2,L'Eixample,6,la Sagrada Família,27347,23102,4000,45,0,100,100,0.8447727355834278,0.14626832925000915,0.0016455187040626028,0,0.0036567082312502284,0.0036567082312502284
2024,2,L'Eixample,7,la Dreta de l'Eixample,27121,19113,7373,90,0,448,97,0.7047306515246488,0.2718557575310645,0.003318461708639062,0,0.01651856494967,0.0035765642859776556
2024,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,24391,19052,4904,30,0,272,133,0.7811077856586446,0.2010577672092165,0.0012299618711819934,0,0.01115165429871674,0.005452830962240171
2024,2,L'Eixample,9,la Nova Esquerra de l'Eixample,30322,25695,4241,163,0,93,130,0.8474045247674955,0.13986544423191083,0.005375634852582283,0,0.003067080007915045,0.004287316140096299
2024,2,L'Eixample,10,Sant Antoni,20159,16870,2848,149,0,176,116,0.8368470658266779,0.14127684905005208,0.007391239644823652,0,0.008730591795227938,0.005754253683218413
2024,3,Sants-Montjuïc,11,el Poble-sec,19210,16324,2424,315,0,54,93,0.8497657470067673,0.12618427902134305,0.01639770952628839,0,0.0028110359187922956,0.004841228526808954
2024,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1222,644,145,425,0,0,8,0.5270049099836334,0.11865793780687398,0.34779050736497547,0,0,0.006546644844517185
2024,3,Sants-Montjuïc,13,la Marina de Port,13375,11831,482,970,0,31,61,0.8845607476635514,0.0360373831775701,0.0725233644859813,0,0.0023177570093457943,0.004560747663551402
2024,3,Sants-Montjuïc,14,la Font de la Guatlla,5120,4616,467,8,0,4,25,0.9015625,0.0912109375,0.0015625,0,7.8125e-4,0.0048828125
2024,3,Sants-Montjuïc,15,Hostafrancs,8247,6973,1139,35,0,56,44,0.8455195828786225,0.13811082817994422,0.004243967503334546,0,0.006790348005335274,0.005335273432763429
2024,3,Sants-Montjuïc,16,la Bordeta,9503,8438,946,59,0,28,32,0.8879301273282122,0.09954751131221719,0.0062085657160896555,0,0.002946437966957803,0.003367357676523203
2024,3,Sants-Montjuïc,17,Sants - Badal,12000,10766,1067,43,0,37,87,0.8971666666666667,0.08891666666666667,0.0035833333333333333,0,0.0030833333333333333,0.00725
2024,3,Sants-Montjuïc,18,Sants,21444,18786,2457,74,0,47,80,0.8760492445439284,0.11457750419697818,0.003450848722253311,0,0.002191755269539265,0.003730647267300877
2024,4,Les Corts,19,les Corts,23357,20599,2387,234,0,61,76,0.8819197670933767,0.1021963437085242,0.01001840989853149,0,0.002611636768420602,0.0032538425311469795
